,importance score
ADPRHL2,0.011430951915142916
TRAPPC3,0.030676115152547777
MAP7D1,0.09580638449749962
THRAP3,0.25722042717904064
STK40,0.024812164543182597
MRPS15,0.046001314690552
CSF3R,0.02438342209768105
ZC3H12A,0.04787866410942183
MEAF6,0.04535837908422307
SNIP1,0.07830231325656835
GNL2,0.03342368282985266
C1orf122,0.032076414150600537
MTF1,0.06027832038627146
INPP5B,0.05174095824279394
SF3A3,0.014383514818317
RRAGC,0.011801925431604252
AL139260.1,0.019910925182184992
AKIRIN1,0.024117606155378137
NDUFS5,0.051246599758331714
MACF1,0.44982562635512485
PABPC4,0.017670154292002027
PPIE,0.011020290358575128
MFSD2A,0.03577409882908199
CAP1,0.17265826481997495
PPT1,0.0071196715105919205
RLF,0.02512644705759667
ZMPSTE24,0.012102711183912087
COL9A2,0.032676099103168835
SMAP2,0.04641444719295058
NFYC,0.0019648124030299473
CITED4,0.008983444798270875
CTPS1,0.0295578710637409
SLFNL1-AS1,0.028825790624491466
SCMH1,0.005306858452892245
HIVEP3,0.06567107986382084
FOXJ3,0.6667454143456497
PPCS,5.7956582699678994e-05
PPIH,0.1919697357759143
YBX1,0.08370836697924776
P3H1,0.011438726528123286
C1orf50,0.015384871647535742
SLC2A1,0.0845749362221691
ELOVL1,0.029217574260401155
SZT2,0.007286038807045794
KDM4A,0.0036498648584102917
ST3GAL3,0.3146228025858693
ATP6V0B,0.017871051226687154
DMAP1,0.0015896106110340389
ERI3,0.00718001088311173
RNF220,0.03785325197782466
ARMH1,0.0914753454877168
RPS8,0.16357955030591084
PLK3,0.07920857437251258
BTBD19,0.14017931157207514
PTCH2,0.029084930244936538
EIF2B3,0.008231051325796693
HECTD3,0.005511021949995363
ZSWIM5,0.03272730687292743
MUTYH,0.004515028072957632
TOE1,0.02223169058837118
TESK2,0.0285880639097633
PRDX1,0.03680626396913523
AKR1A1,0.0769864008715554
NASP,0.0019205805771877955
GPBP1L1,0.03440804487710979
IPP,0.02278013456377132
MAST2,0.0014197252709761052
POMGNT1,0.017361075981865398
LRRC41,0.11371427225170819
UQCRH,0.019387964434094983
NSUN4,0.002883135123380631
MKNK1,0.03558132481769445
EFCAB14,0.027750143446848605
CMPK1,0.024996278148097798
SPATA6,0.00029807763915813744
AGBL4,0.07484193640334921
FAF1,0.031496525078384144
RNF11,0.015853027080830407
EPS15,0.10878571512754216
AC104170.1,0.04822144315123893
OSBPL9,0.14573154911453043
NRDC,0.01733357985392165
TXNDC12,0.021872649142401085
BTF3L4,0.08248672366763096
ZFYVE9,0.15665820874471612
CC2D1B,0.009184967303518003
PRPF38A,0.012255756359017243
TUT4,0.03988678072089907
SHISAL2A,0.018913155230874366
ZYG11B,0.00028866412255483867
ECHDC2,0.027953315627898486
SCP2,0.002507197991706898
CZIB,0.04250571657160044
MAGOH,0.02521049930704826
LRP8,0.03705262986112689
NDC1,0.03336669833958871
YIPF1,0.009505120398781777
HSPB11,0.006394583716633101
TMEM59,0.04540568356562794
SSBP3,0.004595363792544205
USP24,0.07581646284744792
DAB1,0.08271648147113282
OMA1,0.07213477603462545
MYSM1,0.10992625468663914
JUN,0.058760377499610654
LINC01135,0.00783939067238937
FGGY,0.01580593318547696
HOOK1,0.14647890121111123
NFIA,0.005728830547763518
TM2D1,0.061072375384902754
PATJ,0.05926955766824085
USP1,0.024943052191192274
DOCK7,0.02222895365047646
ATG4C,0.0353957453047633
ALG6,0.005940156952300028
ITGB3BP,0.08322394556695649
EFCAB7,0.02570095007797034
PGM1,0.006049578934852699
ROR1,0.079855032986138
CACHD1,0.005605583662276165
JAK1,1.5597055799407054
PDE4B,0.0029262600541370256
MIER1,0.015049565169685544
SLC35D1,0.11861281582774896
IL12RB2,0.02939092135245136
SERBP1,0.02258701818488007
GADD45A,0.02934279859866106
LRRC7,0.15818909400067596
LRRC40,0.0022706204165837177
SRSF11,0.032974458179065094
ANKRD13C,0.08755306809510481
CTH,0.053371003988881595
ZRANB2,0.05693195940795433
TYW3,0.01293337599316427
RABGGTB,0.00018508636929004908
ST6GALNAC3,0.049265733389613056
PIGK,0.09984943743025503
AK5,0.03515699721252877
AC118549.1,0.16074971583283926
USP33,0.02788329973974891
MIGA1,0.039021306259459265
FUBP1,0.02122941328698911
DNAJB4,0.02052416527981876
GIPC2,0.06369342750177297
AC103591.3,0.01776596834762995
IFI44L,0.04525547462764581
IFI44,0.08904125962975948
LINC01725,0.07723062936085184
PRKACB,0.047787700611949674
RPF1,0.009924891510136818
GNG5,0.006048461870267629
SPATA1,0.014891385539997942
CTBS,0.057489547064408425
SSX2IP,0.03449453415263143
MCOLN2,0.17812944139391265
C1orf52,0.028502630637711204
BCL10,0.05941193792529275
AL078459.1,0.014802482594579653
ZNHIT6,0.020830334104419097
ODF2L,0.0682644696103212
SH3GLB1,0.026680349274568825
SELENOF,0.015707963883901038
HS2ST1,0.02225969576793921
LMO4,0.00902909019791444
PKN2,0.18004124888130865
GTF2B,0.06110847240240009
KYAT3,0.015466028289681761
RBMXL1,0.043532521066624086
GBP3,0.0009897668228965144
GBP1,0.05900585907248937
GBP2,0.0251855700308078
GBP4,0.017172238005459948
GBP5,0.03789815700511428
LRRC8B,0.03511105956425046
LRRC8C-DT,0.02960398685426128
LRRC8C,0.005270229755115632
LRRC8D,0.02279658240772909
ZNF326,0.30271817973817
ZNF644,0.010624836673577635
CDC7,0.0005543496338435023
TGFBR3,0.04608306097383206
GLMN,0.002687829291532581
RPAP2,0.012499260465606832
GFI1,0.07377437513278817
EVI5,0.04602970691054981
RPL5,0.017684302353007685
DIPK1A,0.019085060772029427
MTF2,0.06103137837446121
TMED5,0.0717408983297709
CCDC18,0.0632175348075257
CCDC18-AS1,0.009874340847510772
DR1,0.005890457586591728
BCAR3,0.009442246912467046
DNTTIP2,0.0003848959482031483
GCLM,0.0017537229723904627
ABCD3,0.004338867470894184
PTBP2,0.03825243607566814
DPYD,0.3878717921439103
DPYD-AS1,0.12590517935934162
AGL,0.03563789309706925
SLC35A3,0.03532832179529805
MFSD14A,0.03373779492126572
AC093019.2,0.006812274220223901
SASS6,0.0004092590079182521
TRMT13,0.022283584860036194
DBT,0.009709765312839463
RTCA,0.019466966332006647
CDC14A,0.6201173492885271
SLC30A7,0.12522243619553958
DPH5,0.05029779588090033
AC093157.1,0.024584063923190215
S1PR1,0.023630636122864566
RNPC3,0.1200449265142463
AMY2B,0.0767315201862712
VAV3,0.08005341016804877
VAV3-AS1,0.046098662699638644
SLC25A24,0.036955036063977764
FAM102B,0.03318555595049837
PRPF38B,0.03702610136236267
STXBP3,0.02089180943268182
AKNAD1,0.08560487983793905
GPSM2,0.0033451238097658856
CLCC1,0.06179084631848712
WDR47,0.005831933667451313
TAF13,0.1294988938121551
TMEM167B,0.007028699211681451
KIAA1324,0.1478673837417499
SARS,0.012541912562155578
SORT1,0.05917185768134426
PSMA5,0.09135341968250861
GNAI3,0.010635419411415931
AMPD2,0.03101296213752403
AHCYL1,0.041490753620948055
STRIP1,0.014386541846505046
KCNC4,0.039057336631559525
RBM15,0.024874930921409577
LAMTOR5-AS1,0.05959454925806365
LAMTOR5,0.033624776067654905
AL365361.1,0.015931613592607915
CD53,0.13954859208702106
LRIF1,0.0716340873325998
DRAM2,0.09325683209329007
CEPT1,0.023208997814667714
DENND2D,0.0003794670915118292
OVGP1,0.009931905181702456
ATP5PB,0.015290638347872441
C1orf162,0.058999655461472796
RAP1A,0.01289042227001758
INKA2,0.027522251753468653
DDX20,0.000990014949985462
ST7L,0.01306906273741724
CAPZA1,0.06866332960747651
MOV10,0.00780412115018427
RHOC,0.0008207164603134343
SLC16A1,0.012168989801491456
SLC16A1-AS1,0.0784812834635454
LRIG2,0.10189409535383834
MAGI3,0.05685442855530161
PHTF1,0.002609593076039574
RSBN1,0.012826760895384384
AL137856.1,0.004054631500018431
PTPN22,0.020770672103393048
AP4B1-AS1,0.03255411523018337
AP4B1,0.27681190301173236
HIPK1-AS1,0.025316912179538312
HIPK1,0.005559660894610625
TRIM33,0.08046749012251489
BCAS2,0.11424043864840226
DENND2C,0.042504903092666545
NRAS,0.0025413593986300656
CSDE1,0.18373170153383084
SIKE1,0.06277652475126957
SLC22A15,0.021468425167194886
ATP1A1,0.11217011726967115
ATP1A1-AS1,0.05563921718593702
CD58,0.002125089947088845
CD2,0.17763785723423411
TTF2,0.02882904789390406
MAN1A2,0.05382281015341897
TENT5C,0.023365757644794174
GDAP2,0.03900103223266047
WDR3,0.03837931534019314
WARS2,0.03136158426475704
WARS2-AS1,0.023309229760002804
NOTCH2,0.04003167379527726
SEC22B,0.04662998282966345
NBPF26,0.023182875218813518
AC253572.2,0.007022385662446139
LINC00623,0.026195186431745177
SRGAP2C,0.06090305675438618
LINC02798,0.06097345507906017
LINC02591,0.01749479500511486
NBPF15,0.03920054740926874
SRGAP2B,0.013829406840608677
AC245014.3,0.0051073555438882635
NBPF20,0.010691525722376105
GPR89A,0.03880667635477703
RNF115,0.01435052527260599
POLR3C,0.04542219090180001
PIAS3,0.05182364221072379
RBM8A,0.0019605980329479244
LIX1L-AS1,0.04362179648541206
LIX1L,0.0067451405858405
POLR3GL,0.02096803484205173
TXNIP,0.014051035493029457
AC239799.2,0.035205878841461966
NBPF10,0.10573013967936805
AC245407.2,0.004763407989017007
NBPF12,0.0065979233820417475
PRKAB2,0.009142678934805783
AC242426.2,0.06535906958323527
GPR89B,0.025737335579123218
NBPF11,0.022484692064961422
LINC01138,0.02430810277884512
NBPF14,0.018596879649758338
PDE4DIP,0.0003622715588336894
NBPF9,0.0598791909208265
AC245297.3,0.014717238911053117
NOTCH2NLC,0.022346389606619645
NBPF19,0.03770283702499379
HIST2H2BF,0.11514340903725245
HIST2H2AA4,0.024004207013740304
HIST2H4B,0.030262609145236884
HIST2H2BE,0.015165225332310364
HIST2H2AC,0.08037190507856139
HIST2H2AB,0.20478033114166172
BOLA1,0.02488535588944556
SF3B4,0.03074966344280145
OTUD7B,0.03879065474521692
VPS45,0.06572906374812486
PLEKHO1,0.02986859265972434
AC242988.2,0.024036258439695868
ANP32E,0.007314263120090815
APH1A,0.02852734291499597
C1orf54,0.026955438742004924
MRPS21,0.08059835768144946
PRPF3,0.012712620561102585
RPRD2,0.08165185944784395
TARS2,0.016278942871276795
ADAMTSL4-AS1,0.04428620672839114
MCL1,0.07008494369880697
ENSA,0.059615042517756414
CTSS,0.04007774071777831
ARNT,0.13074840062311455
SETDB1,0.00919574285664465
CERS2,0.088452831486958
MINDY1,0.02564535024294902
PRUNE1,0.04953580627015152
C1orf56,0.021661325507953286
CDC42SE1,0.005209105997060857
MLLT11,0.012268336790138301
GABPB2,0.03176344500077895
PIP5K1A,0.002806720160606774
PSMD4,0.02042923245971509
ZNF687,0.07218359236833816
PI4KB,0.002577315670841718
RFX5,0.009391280866436494
PSMB4,0.003169944242585033
POGZ,0.1799622897362121
SNX27,0.022720810985231227
MRPL9,0.003671784398346377
THEM4,0.0410391915840693
S100A10,0.025113433450664722
S100A11,0.0004457737556808538
S100A9,0.013479339539498909
S100A8,0.07974986553785345
S100A6,0.04507852579775449
S100A4,0.06656359655881301
AL162258.2,0.017991372437049694
CHTOP,0.05950435234162474
ILF2,0.005135035261668106
INTS3,0.06096608880580431
SLC27A3,0.023811795165241578
GATAD2B,0.03772667286388049
DENND4B,0.004854622554025575
CRTC2,0.054331544427127954
JTB,0.022880021534713586
RPS27,0.6611915617427714
TPM3,0.0048311193691869155
C1orf43,0.14148067582121746
UBAP2L,0.31341047841425623
HAX1,0.00711192936580571
ATP8B2,0.021069395853042266
IL6R,0.02326631476730448
UBE2Q1,0.07918535516907901
ADAR,0.005744707640413618
PMVK,0.014485633011707319
PBXIP1,0.22536878198378368
SHC1,0.0033609673844888477
FLAD1,0.0018357677688332615
ZBTB7B,0.014673540067486644
ADAM15,0.011135899930518221
SLC50A1,0.03875495525056715
DPM3,0.005182398848185711
KRTCAP2,0.00854515123536076
THBS3,0.001773023490090289
MTX1,0.03203860191116627
GBA,0.04618728592785182
SCAMP3,0.04233000282856401
CLK2,0.0018623864880661224
FDPS,0.00256031896951992
ASH1L,0.1598128364102887
MSTO1,0.1593639103971756
YY1AP1,0.022004689631196717
DAP3,0.10318304867005569
GON4L,0.008768441078028929
SYT11,0.11238624570485026
RIT1,0.0041798960486216985
KHDC4,0.04263665723630266
ARHGEF2,0.04836376216792871
SSR2,0.008087608827092958
UBQLN4,0.03973368982029477
LAMTOR2,0.06046415955600123
LMNA,0.5456443132532623
SEMA4A,0.06725572726388704
SLC25A44,0.05017029473766817
PMF1,0.0031465996766651965
SMG5,0.02565007301849972
CCT3,0.00723268511255733
C1orf61,0.015276889247663
MEF2D,0.11450579561366409
NAXE,0.01049330188272838
GPATCH4,0.007644972477039727
ISG20L2,0.0032232985125411227
RRNAD1,0.05466094200087894
HDGF,0.009009498195741691
PRCC,0.08511180803739025
SH2D2A,0.09017760134668373
ARHGEF11,0.08064231956258662
ETV3,0.007473281455250903
FCRL5,0.015099882107119208
FCRL3,0.01664169030320444
FCRL2,0.0030898621112772804
FCRL1,0.030134409869693415
MNDA,0.010782972795291014
PYHIN1,0.0068786422745630215
IFI16,0.1352127579677604
FCRL6,0.017631335830858044
CFAP45,0.01608144080934188
TAGLN2,0.08824007122596735
IGSF8,0.023378921773282935
DCAF8,0.008930378495244841
PEX19,0.03704652664097342
COPA,0.04360116806831776
NCSTN,0.013147145584041734
SLAMF6,0.05756686968291288
CD84,0.10285617040295213
SLAMF1,0.02006764897571343
CD48,0.08171837226933502
SLAMF7,0.04006752367536047
LY9,0.06400559561823252
CD244,0.044478804107945996
F11R,0.0026989440058480044
TSTD1,0.06531491729266457
USF1,0.012305371365529312
ARHGAP30,0.022202153786840012
PFDN2,0.027493211633131454
NIT1,0.034104551440894616
DEDD,0.0597205095977712
UFC1,0.05085609241382659
USP21,0.02506212012932966
PPOX,0.04290482697336877
B4GALT3,0.08522309542416937
NDUFS2,0.039095302272720504
FCER1G,0.04730495282319332
SDHC,0.018218756875069013
FCGR2A,0.056065619246790384
HSPA6,0.04437098394658303
FCGR3A,0.048446912512817804
ATF6,0.12129541765095322
SH2D1B,0.018499604520910082
UHMK1,0.02640677525427044
UAP1,0.19864666396245914
HSD17B7,0.07733073851029787
MGST3,0.033946907189303044
ALDH9A1,0.015797694197763147
TMCO1,0.018689509148659397
UCK2,0.015825773665706554
POGK,0.007879566474234809
TADA1,0.01338537787977682
POU2F1,0.03757371654529642
CD247,2.0456493259263464
AL359962.2,0.05702773973611611
CREG1,0.09085071928734988
RCSD1,0.06508725286052534
MPC2,0.007042738278339435
DCAF6,0.05313712890228572
TIPRL,0.07326514586679155
SFT2D2,0.01024813582904752
ATP1B1,0.008254873777913807
NME7,0.03992575044422772
BLZF1,0.02841074939366876
SLC19A2,0.015933707098676864
C1orf112,0.00021301985222572226
SELL,0.00846512931936991
SCYL3,0.015056379143993591
KIFAP3,0.012642322369143352
GORAB,0.030463664833384693
BX284613.2,0.09991501182821023
PRRC2C,0.016743749628974083
VAMP4,0.005142110282829934
DNM3,0.035415715820005744
SUCO,0.03955002836746616
AL645568.1,0.03185314674863298
PRDX6,0.0061759888590473995
KLHL20,0.3243449524189764
GAS5,0.028954233901685673
ZBTB37,0.0043626030148191065
RC3H1,0.0027058331030694275
RABGAP1L,0.06856944803498144
Z99127.4,0.005205840485661506
CACYBP,0.08390521714421421
KIAA0040,0.03240773100345379
COP1,0.0635935994758165
AL591043.2,0.014176975249743429
RALGPS2,0.013237755342823938
FAM20B,0.04540413447459942
TOR3A,0.0018999908557204466
ABL2,0.08691443113280606
SOAT1,0.1769095845060714
TOR1AIP2,0.08201294484019898
TOR1AIP1,0.012577597525976423
CEP350,0.002521303818281013
QSOX1,0.015796974961451524
ACBD6,0.15479263464264878
XPR1,0.2836722701251839
STX6,0.05657540836699042
MR1,0.035076200198785726
IER5,0.047070182595198004
GLUL,0.10994636217570834
NPL,0.0068333406555110806
DHX9,0.34527242488882176
SMG7,0.038098751209115524
NCF2,0.030588952037068358
ARPC5,0.0009290365340908687
RGL1,0.012712992682625464
TSEN15,0.007460284771196154
C1orf21,0.10428662241058081
EDEM3,0.003819711965463606
NIBAN1,0.0037008617574139156
RNF2,0.04080716957995299
TRMT1L,0.04258040705278677
SWT1,0.009046243102279668
IVNS1ABP,0.04208952523434608
TPR,0.01273141916040256
ODR4,0.0015480119074797695
PLA2G4A,0.012502115867591953
ERVMER61-1,0.06021567244313179
RGS18,0.011495600857170654
AL390957.1,0.09778356913577013
RGS1,0.05390099571121986
RGS2,0.006980580706975801
UCHL5,0.011027531648245168
RO60,0.0002820318796252828
CDC73,0.03523398591591233
AL136456.1,0.13906862298990746
ZBTB41,0.0029857520737345783
DENND1B,0.02251094249848414
NEK7,0.04402180304110206
PTPRC,0.6968810352309405
AL157402.2,0.015902970549142616
MIR181A1HG,0.12525643861679517
LINC00862,0.05827836049283896
ZNF281,0.05986584983063981
DDX59,0.016336724381086482
CAMSAP2,0.02057654757014606
KIF21B,0.09419697797328014
AC096677.1,0.009831348990927974
NAV1,0.014007482229807097
IPO9,0.0768830252491528
TIMM17A,0.03676104389761154
RNPEP,0.10130233722819215
ARL8A,0.044119798542581655
PTPN7,0.06127174958524663
LGR6,0.04482829977985906
PPP1R12B,0.05066887805517463
KDM5B,0.053485274990354985
RABIF,0.01903195206208796
KLHL12,0.007793383268730956
ADIPOR1,0.019449634471451035
CYB5R1,0.07060586343334896
TMEM183A,0.001267641862997009
LINC01136,0.0010884781750040238
BTG2,0.020358749808846142
ATP2B4,0.0529030411371085
LAX1,0.024921505783951404
SNRPE,0.0027882483905689163
AL606489.1,0.011729812518472566
PPP1R15B,0.029879906872613063
PIK3C2B,0.04300777781266194
MDM4,0.16044469010406062
RBBP5,0.007462795256912939
DSTYK,0.06583342795166684
NUAK2,0.05486089794566295
ELK4,0.07235166528077398
NUCKS1,0.16072624515708153
RAB29,0.030160626565033172
SLC41A1,0.11808880069328281
AC119673.2,0.003818661410598871
SRGAP2,0.0034454560984772124
IKBKE,0.08496253137819151
RASSF5,0.006062768878575578
EIF2D,0.002396468108624699
MAPKAPK2,0.012997172949965366
FCMR,0.0035420588100506904
PFKFB2,0.003049259610776945
YOD1,0.032195426837981246
CD55,0.22321499856177968
CR2,0.0030674129383224994
CR1,0.05121533850650901
CD46,0.12861164579568002
MIR29B2CHG,0.04576877906855044
TRAF3IP3,0.08372131758161865
UTP25,0.033511180198279394
HHAT,0.1102510272330876
RCOR3,0.12885129393979636
TRAF5,0.17583884819017917
LPGAT1,0.005228668851332153
INTS7,0.05924899374537597
PPP2R5A,0.0029833667709700104
AL360091.3,0.029259630606236986
PACC1,0.034509655081527583
NENF,0.03783108868432378
ATF3,0.03853728226891171
FAM71A,0.06328309534752757
NSL1,0.0033158950795952203
TATDN3,0.08098684164633801
FLVCR1,0.02886163523788059
ANGEL2,0.04686890469151612
RPS6KC1,1.9019124249472197e-05
SMYD2,0.017827672820334897
GPATCH2,0.06540046501372135
RRP15,0.015391812551593132
LYPLAL1,0.23844787707004125
EPRS,0.00509351623141926
IARS2,0.05320571926791774
RAB3GAP2,0.2423194034674743
DUSP10,0.10926567363438953
MIA3,0.002174819883753668
AIDA,0.007127704641676164
BROX,0.012645625008073836
DISP1,0.00374506518681492
SUSD4,0.09593749491558248
CAPN2,0.006405713521872623
TP53BP2,0.004005466618637709
FBXO28,0.06930721240789896
DEGS1,0.0194106285806
NVL,0.05127650030087932
CNIH4,0.0037899336534845548
WDR26,0.046153411468639154
CNIH3,0.0413344467502132
LBR,0.005745330258911269
SRP9,0.03337994823149419
AL591895.1,0.036513323735341496
TMEM63A,0.058043708593261835
SDE2,0.06110750067047186
AL512343.2,0.025120431280329585
H3F3A,0.07708565455606341
ACBD3,0.058534579956769306
PARP1,0.01155397414053191
ITPKB,0.07664902685644008
ITPKB-AS1,0.06756840668975225
COQ8A,0.03598446223829199
ZNF678,0.002279587258463898
SNAP47,0.04382768964027035
ARF1,0.08240997827372598
C1orf35,0.04033207034326882
MRPL55,0.012878963279508802
GUK1,0.028588183547786552
GJC2,0.04957529474730925
IBA57,0.012028224311828779
OBSCN,0.2554515054842089
TRIM11,0.01549256793413434
HIST3H2A,0.0924498428812826
HIST3H2BB,0.026633690289435324
