,importance score
MTHFR,0.12443583168355099
CLCN6,0.010460756498593186
AL021155.5,0.04648163118273299
KIAA2013,0.24021264797705988
PLOD1,0.024367698199861627
MFN2,0.29817670607476526
MIIP,0.021798052857480432
TNFRSF1B,0.007194697432750463
VPS13D,0.16736709056512325
DHRS3,0.06209399217331843
PRDM2,0.42980620520244145
KAZN,0.04702244795890837
EFHD2,0.0009883590217792104
CASP9,0.05869791983625386
DNAJC16,0.022584593461254694
DDI2,0.16254673104626527
PLEKHM2,1.0469815507467262
AL450998.2,0.4299081586213399
SPEN,0.36042090451169906
ZBTB17,0.08069631042493887
FBXO42,0.26514740724873836
SZRD1,0.18660461642639192
NECAP2,0.08309815566074771
CROCC,0.11206481635475869
ATP13A2,0.034279136015337754
SDHB,0.025348157220518027
PADI4,0.022456288733446402
RCC2,0.23614390592827003
ARHGEF10L,0.030620208729330356
IFFO2,0.057993124052057046
UBR4,0.23258222212783627
EMC1-AS1,0.007104589880907708
EMC1,0.04149061500221227
AKR7A2,0.01786417026962061
CAPZB,1.0628719760627434
MICOS10,0.099597425627695
AL031727.2,0.08369592585553094
NBL1,0.02318044522587507
TMCO4,0.18434410486468128
OTUD3,0.06573281559567176
CDA,0.012106002944674291
PINK1-AS,0.05136305540505425
DDOST,0.008324893267522051
HP1BP3,0.12632783090028005
EIF4G3,0.34483663420828536
ECE1,0.07771968889579998
USP48,0.2613349270794194
LINC00339,0.00047270013420501944
CDC42,0.11574884919461424
CDC42-AS1,0.04200940157365493
CDC42-IT1,0.036011145970653524
ZBTB40,0.08222501166047086
KDM1A,0.09712289044769841
AL031428.1,0.036140779250061414
LUZP1,0.08912109042370578
HNRNPR,0.7166793181626809
ID3,0.095727714194148
MDS2,0.1749287125079492
RPL11,0.1373583282309372
ELOA-AS1,0.17769372362573335
ELOA,0.2818409366184805
PITHD1,0.11519769020745314
LYPLA2,0.13671279534222666
HMGCL,0.08240882112054507
CNR2,0.23260931109318098
PNRC2,0.11383979956751966
SRSF10,0.6837142063505888
IFNLR1,0.07379900607308669
NIPAL3,0.02775278110544066
RCAN3AS,0.0010333625982141682
RCAN3,0.20485852240196303
SRRM1,0.42905436660362334
CLIC4,0.07093655101619895
RUNX3,0.2381895127887143
SYF2,0.1600016358140506
RSRP1,0.10741471888233052
TMEM50A,0.2423289098492486
MACO1,0.02615560163941275
LDLRAP1,0.1174949629397165
MAN1C1,0.27016571249611204
SELENON,0.07237928886376356
MTFR1L,0.06093322513497486
STMN1,0.24841652298661807
PAFAH2,0.0045269754581089465
ZNF593,0.10608792388414846
CEP85,0.08249633936941746
SH3BGRL3,0.17062997442849442
UBXN11,0.007965541740404997
CD52,0.24258502060929346
DHDDS,0.01756042787331009
HMGN2,0.19679968203710735
RPS6KA1,0.08279013591377357
ARID1A,0.1340468868991528
ZDHHC18,0.11193247701446547
GPN2,0.03703460628987924
GPATCH3,0.011005093006780705
NUDC,0.15478892073364606
SLC9A1,0.23101428768333615
WDTC1,0.015068583933666804
TMEM222,0.02035819255879099
SYTL1,0.021065741047588654
WASF2,0.0175822888644004
AHDC1,0.01867267347352397
FGR,0.11440283252486964
IFI6,0.0026438615663521405
FAM76A,0.1158112365372334
STX12,0.48452253636397424
THEMIS2,0.09294013114098448
RPA2,0.13125356978610556
EYA3,0.05551965551628263
PTAFR,0.06342412591962215
DNAJC8,0.10220445242792432
ATP5IF1,0.2435134708479569
SESN2,0.0006802309426339888
PHACTR4,0.33647368917539155
RCC1,0.17045588803150694
SNHG3,0.01131069675195491
TRNAU1AP,0.03843931694069041
SNHG12,0.0470593063796949
TAF12,0.09239367082716252
AL360012.1,0.16885149033251184
GMEB1,0.00511862319029887
YTHDF2,0.22161823253838467
EPB41,0.030771790890831506
SRSF4,0.19717457377786896
MATN1-AS1,0.005117439843760183
LAPTM5,0.9058576109520835
PUM1,0.02871050589372499
SNRNP40,0.010446054127106436
ZCCHC17,0.11411119078522657
PEF1,0.1244529189600673
AL136115.2,0.02612109598294981
PTP4A2,0.16786242326148704
KHDRBS1,0.7036737207185965
TMEM39B,0.1055506730384096
KPNA6,0.0956471320957227
TXLNA,0.05118033473546827
EIF3I,0.05276520619565057
LCK,0.01670513986394541
HDAC1,0.06322048361005735
MARCKSL1,0.0007006365808641514
FAM229A,0.02327629495727656
BSDC1,0.3290672020268429
ZBTB8OS,0.004630606208093217
RBBP4,0.10939630726099138
YARS,0.4390367787657199
S100PBP,0.0008283242622343949
RNF19B,0.1127386693233844
AK2,0.06098260637703242
TRIM62,0.004187873263178404
ZNF362,0.0748476564611905
PHC2,0.1077381688556624
SMIM12,0.06232487336488773
ZMYM6,0.12257171692082999
ZMYM1,0.027167282181355962
SFPQ,0.3301683628899953
ZMYM4,0.053146214980807245
KIAA0319L,0.2050481949232123
TFAP2E,0.07589842943797483
PSMB2,0.018641916658712492
AGO4,0.13239634808933856
AGO1,0.16098621161503487
AGO3,0.09005198511687496
ADPRHL2,0.04538113895017818
TRAPPC3,0.07101308089313917
MAP7D1,0.1836940348855539
THRAP3,0.6759959847945721
STK40,0.0542739293788923
MRPS15,0.14661489623389454
CSF3R,0.0643975338375132
ZC3H12A,0.10251525913102204
MEAF6,0.0725754308808878
SNIP1,0.24620641131526763
GNL2,0.07558274094698106
C1orf122,0.08273362445196115
MTF1,0.14328511283357984
INPP5B,0.14103754505744745
SF3A3,0.03911763352862686
RRAGC,0.04325001616041057
AL139260.1,0.07624764566327433
AKIRIN1,0.11179129112282023
NDUFS5,0.09027928941515904
MACF1,1.014185465120225
PABPC4,0.034901692874570046
PPIE,0.028904798612840094
MFSD2A,0.09151564698528045
CAP1,0.8932824260409298
PPT1,0.029050701781343283
RLF,0.06313370251113061
ZMPSTE24,0.03634309066117977
COL9A2,0.18169767734223108
SMAP2,0.5506253578003049
NFYC,0.01065621203790062
CITED4,0.01678400506508465
CTPS1,0.07856058017743413
SLFNL1-AS1,0.06821373569341466
SCMH1,0.021129827089790932
HIVEP3,0.08425426250721009
FOXJ3,0.41272992843181
PPCS,0.00036085336486612387
PPIH,0.17899899395669439
YBX1,0.4481157452485478
P3H1,0.028464582660173994
C1orf50,0.05524101083349102
SLC2A1,0.36700925372212045
ELOVL1,0.11089291338768895
SZT2,0.01666598992192488
KDM4A,0.008339189029314163
ST3GAL3,0.32281081743952084
ATP6V0B,0.09619746906431839
DMAP1,0.00328517818416339
ERI3,0.019960193880971467
RNF220,0.13420802942064167
ARMH1,0.11077909997658705
RPS8,0.27550836407605317
PLK3,0.03659205986589277
BTBD19,0.2252719251362508
PTCH2,0.1162894300916427
EIF2B3,0.039080987425050784
HECTD3,0.018126112248983115
ZSWIM5,0.10154901819215552
MUTYH,0.02240647077555018
TOE1,0.05208551394190219
TESK2,0.1975711498416635
PRDX1,0.0545301451227623
AKR1A1,0.16461563552244918
NASP,0.0034272650394995582
GPBP1L1,0.09909833151298879
IPP,0.060309897782559116
MAST2,0.004203324505100667
POMGNT1,0.03806568497571413
LRRC41,0.36198279829183067
UQCRH,0.053338763028687654
NSUN4,0.00717633158517337
MKNK1,0.06483112130714046
EFCAB14,0.06765932558790382
CMPK1,0.07543348498811694
SPATA6,0.0012371446375826682
AGBL4,0.146951550435342
FAF1,0.1421736638795198
RNF11,0.028143545988730027
EPS15,0.6944107642528933
AC104170.1,0.19474656514620298
OSBPL9,0.1964445677087904
NRDC,0.06897607553544666
TXNDC12,0.0797741694776494
BTF3L4,0.26910455460560856
ZFYVE9,0.22363985089778463
CC2D1B,0.04346966060786764
PRPF38A,0.06845976589676725
TUT4,0.09779787169904336
SHISAL2A,0.10289853613548605
ZYG11B,0.0006930173117892412
ECHDC2,0.023228870738171616
SCP2,0.019507600216829145
CZIB,0.06551134459127128
MAGOH,0.0547819323871664
LRP8,0.0816657924053913
NDC1,0.049424484055706874
YIPF1,0.01977032572722134
HSPB11,0.016374421606068296
TMEM59,0.08702586703729161
SSBP3,0.006667767044805813
USP24,0.1758464809964014
DAB1,0.0884714995433625
OMA1,0.22855281146937487
MYSM1,0.3252900848576714
JUN,0.20502091684035256
LINC01135,0.017914420885138043
FGGY,0.02922448563832139
HOOK1,0.37676127239310897
NFIA,0.012679687943870236
TM2D1,0.1648949740946542
PATJ,0.15535316604406266
USP1,0.10054839971804765
DOCK7,0.09187142789042652
ATG4C,0.14451473664440367
ALG6,0.019731535790234848
ITGB3BP,0.2728727068410729
EFCAB7,0.07660332944187637
PGM1,0.023808833547027834
ROR1,0.3182681633055035
CACHD1,0.011675951581905637
JAK1,2.4314087686536956
PDE4B,0.028527411210956848
MIER1,0.0546967618754674
SLC35D1,0.4838770087325834
IL12RB2,0.0923849555047364
SERBP1,0.09574215522393423
GADD45A,0.08849320399868346
LRRC7,0.3109386228355316
LRRC40,0.005115567236596662
SRSF11,0.1487475581185417
ANKRD13C,0.10082054045505286
CTH,0.14144952113680326
ZRANB2,0.16791780189431263
TYW3,0.02391094949532077
RABGGTB,0.00047723733748319036
ST6GALNAC3,0.5240103056214798
PIGK,0.14712773641484478
AK5,0.05832998699594536
AC118549.1,0.3411386326892783
USP33,0.06980787237776938
MIGA1,0.04016709834503987
FUBP1,0.07459755472926101
DNAJB4,0.022479866071026654
GIPC2,0.07709885786057856
AC103591.3,0.027224219666749695
IFI44L,0.10688617652838177
IFI44,0.10831387584568536
LINC01725,0.1762445281171863
PRKACB,0.07909153117868183
RPF1,0.024662006259453743
GNG5,0.016776088924409006
SPATA1,0.029405391016558854
CTBS,0.12369193847614617
SSX2IP,0.07548085072273454
MCOLN2,0.7197906505704943
C1orf52,0.055450500557441676
BCL10,0.09834842843248089
AL078459.1,0.04958897983736599
ZNHIT6,0.07645679438993569
ODF2L,0.25919637138046187
SH3GLB1,0.2045053843041913
SELENOF,0.08000054676128474
HS2ST1,0.08681104739911401
LMO4,0.06829534331456195
PKN2,0.582331491302404
GTF2B,0.13653846697879615
KYAT3,0.06594651078307047
RBMXL1,0.12855246598963424
GBP3,0.002777643570339635
GBP1,0.12741105514656734
GBP2,0.06725981748304231
GBP4,0.0922795498208179
GBP5,0.15066545495592953
LRRC8B,0.127650377109842
LRRC8C-DT,0.08866533357449746
LRRC8C,0.00508625775276218
LRRC8D,0.0794357578134142
ZNF326,0.7372062428622637
ZNF644,0.016602545153873854
CDC7,0.0012838171360382198
TGFBR3,0.0902541597647926
GLMN,0.006858418170747734
RPAP2,0.08099271772702205
GFI1,0.2702302539641707
EVI5,0.18990747058787408
RPL5,0.06900585839593497
DIPK1A,0.021630697302560255
MTF2,0.25505580093368585
TMED5,0.3935463886691007
CCDC18,0.12357944917290878
CCDC18-AS1,0.03329834750888005
DR1,0.016186122449817302
BCAR3,0.025314993859675422
DNTTIP2,0.0011935136819138227
GCLM,0.0034540694041222623
ABCD3,0.006555086946871924
PTBP2,0.10633991814237295
DPYD,0.2813187810515133
DPYD-AS1,0.1612338965971624
AGL,0.07590958383908797
SLC35A3,0.1278433840384521
MFSD14A,0.131815359864505
AC093019.2,0.021512634817562937
SASS6,0.0017721344764275945
TRMT13,0.06745090715981489
DBT,0.01937941347663862
RTCA,0.01029279608404365
CDC14A,0.49984593378811293
SLC30A7,0.3446622331272721
DPH5,0.1088632151770612
AC093157.1,0.061861297467086136
S1PR1,0.04270632563923928
RNPC3,0.23422891755776712
AMY2B,0.1810155273827506
VAV3,1.1482991400064206
VAV3-AS1,0.15751138529783007
SLC25A24,0.05512135307954534
FAM102B,0.0839653173440509
PRPF38B,0.09893791428760053
STXBP3,0.06605200191769985
AKNAD1,0.1472203534791929
GPSM2,0.030585074965384786
CLCC1,0.29891595278607097
WDR47,0.01555324065841062
TAF13,0.30834357151298436
TMEM167B,0.025782770623332257
KIAA1324,0.32211511539357185
SARS,0.03187184559885285
SORT1,0.167100412265742
PSMA5,0.2489040164602538
GNAI3,0.03218451886472695
AMPD2,0.07369906927573709
AHCYL1,0.13067779358834702
STRIP1,0.057757400184754615
KCNC4,0.18194017219949607
RBM15,0.09774293768043124
LAMTOR5-AS1,0.30132643303517326
LAMTOR5,0.09526901533070696
AL365361.1,0.05814648029641671
CD53,0.6349499976081955
LRIF1,0.2085172700153093
DRAM2,0.7036088692208059
CEPT1,0.17404491168745032
DENND2D,0.001211318805948564
OVGP1,0.02599898596385088
ATP5PB,0.054711688047888715
C1orf162,0.18806477986858583
RAP1A,0.04819682269936278
INKA2,0.09537055380069054
DDX20,0.003435032331936066
ST7L,0.04893954889972141
CAPZA1,0.2655704030109578
MOV10,0.0256863212063327
RHOC,0.0013297358436970585
SLC16A1,0.029614678722554008
SLC16A1-AS1,0.21357892433975267
LRIG2,0.05380013778552093
MAGI3,0.16214643375834217
PHTF1,0.005959112042293051
RSBN1,0.0178359069082433
AL137856.1,0.012451986375880816
PTPN22,0.06414711814782816
AP4B1-AS1,0.1119219855026242
AP4B1,0.5702359775466486
HIPK1-AS1,0.07360858519274405
HIPK1,0.015010687828079202
TRIM33,0.3057112160128343
BCAS2,0.17697452261462182
DENND2C,0.07631933348015367
NRAS,0.0071883708279069135
CSDE1,0.13703661755741486
SIKE1,0.23468737275791568
SLC22A15,0.07896262286413341
ATP1A1,0.11917328260437482
ATP1A1-AS1,0.11518654050427383
CD58,0.005607133250602106
CD2,0.2891837457153979
TTF2,0.08223209974146997
MAN1A2,0.23962119169393958
TENT5C,0.06019194250600199
GDAP2,0.17792167435383605
WDR3,0.0975327020959833
WARS2,0.07558454108992048
WARS2-AS1,0.10627980310055421
NOTCH2,0.3073858781784155
SEC22B,0.10122135508942845
NBPF26,0.04487686337997516
AC253572.2,0.038107691076739315
LINC00623,0.09157430909069392
SRGAP2C,0.25968581994330636
LINC02798,0.20454175399170438
LINC02591,0.05814323247317749
NBPF15,0.1073073043458343
SRGAP2B,0.040060583431311116
AC245014.3,0.024779316035193472
NBPF20,0.05399382073793841
GPR89A,0.06475403592972026
RNF115,0.06353452434220534
POLR3C,0.10851680935147248
PIAS3,0.12613472029316505
RBM8A,0.004621025823318067
LIX1L-AS1,0.09275171036292883
LIX1L,0.014962502596641784
POLR3GL,0.055157781837641265
TXNIP,0.12924975716613274
AC239799.2,0.08155760207564493
NBPF10,0.3872601173421571
AC245407.2,0.013498002874170389
NBPF12,0.029330569911776704
PRKAB2,0.0410970030971799
AC242426.2,0.2581746315361378
GPR89B,0.07576633803381257
NBPF11,0.05428696186416001
LINC01138,0.038585097326335444
NBPF14,0.11414510687538597
PDE4DIP,0.0011767443197222697
NBPF9,0.1904096551259356
AC245297.3,0.03670495480331762
NOTCH2NLC,0.05304193817461378
NBPF19,0.09717726983567804
HIST2H2BF,0.39220644380886727
HIST2H2AA4,0.03937726979984246
HIST2H4B,0.059338906423589396
HIST2H2BE,0.05229370952216353
HIST2H2AC,0.1139181767132805
HIST2H2AB,0.2350127917795753
BOLA1,0.07241834471788397
SF3B4,0.10400521441109742
OTUD7B,0.08373657749117372
VPS45,0.14501996667123573
PLEKHO1,0.11868632726758495
AC242988.2,0.09405075078287682
ANP32E,0.026355754223745725
APH1A,0.058888825218130166
C1orf54,0.06452915141954707
MRPS21,0.3120518721852727
PRPF3,0.0833626279483839
RPRD2,0.11842506661897388
TARS2,0.03225497453973142
ADAMTSL4-AS1,0.08453766034243687
MCL1,0.30739571974761243
ENSA,0.33840726810863536
CTSS,0.2326729548465727
ARNT,0.11066740682697213
SETDB1,0.029844426165561044
CERS2,0.21686668722467806
MINDY1,0.06469575588000011
PRUNE1,0.1117232358805769
C1orf56,0.13239864080420916
CDC42SE1,0.021199794428810485
MLLT11,0.03872664476285734
GABPB2,0.08838927239486556
PIP5K1A,0.0122015878709956
PSMD4,0.056272690701093024
ZNF687,0.22246382897389239
PI4KB,0.008386017407902466
RFX5,0.015893635057862787
PSMB4,0.006444135422107539
POGZ,0.23561151647843095
SNX27,0.056513787099394884
MRPL9,0.010865756927388257
THEM4,0.11339114459060806
S100A10,0.05849079931194054
S100A11,0.0013313653512480289
S100A9,0.06769508560760552
S100A8,0.23450442781130693
S100A6,0.08317240104735699
S100A4,0.08958746693505715
AL162258.2,0.08951705052417291
CHTOP,0.15932849451476244
ILF2,0.01920119198689601
INTS3,0.10527534410526208
SLC27A3,0.05353519315970533
GATAD2B,0.27607634576837464
DENND4B,0.01331648062936924
CRTC2,0.10561027346288462
JTB,0.0692727496712983
RPS27,1.2476937860635469
TPM3,0.013621344663693507
C1orf43,0.3708577041872977
UBAP2L,0.5621431672003422
HAX1,0.02301442136226535
ATP8B2,0.026334853534759055
IL6R,0.07410642451350913
UBE2Q1,0.2712104400868578
ADAR,0.02762286877144352
PMVK,0.03730088264277691
PBXIP1,0.34598768795231316
SHC1,0.008653636358478317
FLAD1,0.00532077614008131
ZBTB7B,0.0443695261694705
ADAM15,0.03270735414206118
SLC50A1,0.050955683677648245
DPM3,0.025060096953065082
KRTCAP2,0.0259803542227838
THBS3,0.008818265830066249
MTX1,0.06163584014152244
GBA,0.14951060338593306
SCAMP3,0.06473084901658036
CLK2,0.005950638748559656
FDPS,0.007538573699661364
ASH1L,0.7180139302625723
MSTO1,0.32042585473667934
YY1AP1,0.05906976121619408
DAP3,0.2349550625438344
GON4L,0.03770161073655541
SYT11,0.2950556443026286
RIT1,0.02486532606299465
KHDC4,0.05467237509168476
ARHGEF2,0.1603636763994583
SSR2,0.01866543333492
UBQLN4,0.15772365060847643
LAMTOR2,0.15277361023637787
LMNA,0.508958040650038
SEMA4A,0.3185211014325621
SLC25A44,0.10051493576557542
PMF1,0.007946735464652226
SMG5,0.05830192123906866
CCT3,0.031097862487190493
C1orf61,0.026929581477835494
MEF2D,0.32996608683165674
NAXE,0.025948614362258572
GPATCH4,0.01590149856534475
ISG20L2,0.013634134726313387
RRNAD1,0.12555935996851597
HDGF,0.04174475923766221
PRCC,0.2722819580736718
SH2D2A,0.22451109802143582
ARHGEF11,0.17332054294941518
ETV3,0.014886124634607216
FCRL5,0.03076089501837594
FCRL3,0.061042265352636085
FCRL2,0.01987144531928349
FCRL1,0.49854345279697526
MNDA,0.026527935454974557
PYHIN1,0.011285253441377116
IFI16,0.65908268137478
FCRL6,0.04130808127970722
CFAP45,0.047720846110345536
TAGLN2,0.20123450316676217
IGSF8,0.06483091435251118
DCAF8,0.03459938666322277
PEX19,0.10526418902536723
COPA,0.20679633229077146
NCSTN,0.052307446971043565
SLAMF6,0.1319930584882564
CD84,0.3302115386955956
SLAMF1,0.0895664550361667
CD48,0.32402924562877505
SLAMF7,0.14373772109492786
LY9,0.34834332921281697
CD244,0.1815624737767157
F11R,0.01256838822374669
TSTD1,0.15018041291806744
USF1,0.04533553799085452
ARHGAP30,0.05369118864508397
PFDN2,0.07067757418049968
NIT1,0.16735241606767703
DEDD,0.1922352571627554
UFC1,0.2236660613997315
USP21,0.055580075635639985
PPOX,0.07147780032146174
B4GALT3,0.0820987544444298
NDUFS2,0.06567632686701452
FCER1G,0.08385953170524382
SDHC,0.0988579898116429
FCGR2A,0.15027245201994904
HSPA6,0.16186213404359856
FCGR3A,0.09946273513840644
ATF6,0.27112497497812427
SH2D1B,0.03404280083205987
UHMK1,0.1264085788596669
UAP1,0.5725080974331752
HSD17B7,0.27865940075981066
MGST3,0.13410627556404803
ALDH9A1,0.07548970276465139
TMCO1,0.05024953786518734
UCK2,0.04907863895775279
POGK,0.0428788097175894
TADA1,0.049447554579845975
POU2F1,0.16222409809927824
CD247,0.6308409083595925
AL359962.2,0.1770012173060739
CREG1,0.15411239522798695
RCSD1,0.3300595604233072
MPC2,0.019608164462827565
DCAF6,0.12687042709185956
TIPRL,0.20019553475087895
SFT2D2,0.03186716631153326
ATP1B1,0.0332391031434813
NME7,0.11189721641385252
BLZF1,0.08639927551823716
SLC19A2,0.05400720113038747
C1orf112,0.0012584587747595424
SELL,0.044875949296522534
SCYL3,0.03912500348426324
KIFAP3,0.0364853605462578
GORAB,0.0742773488070443
BX284613.2,0.4539449285686136
PRRC2C,0.04069303943877909
VAMP4,0.014084053548622208
DNM3,0.14968894095312063
SUCO,0.13699212789725593
AL645568.1,0.0936963906609895
PRDX6,0.02502571240864582
KLHL20,0.3855567943216985
GAS5,0.0345025595249408
ZBTB37,0.01381901967317528
RC3H1,0.011614673609905856
RABGAP1L,0.4428377097427478
Z99127.4,0.015867065781628373
CACYBP,0.16657141986836357
KIAA0040,0.14211130635532326
COP1,0.19428947685298686
AL591043.2,0.026632476357058135
RALGPS2,0.1915943256253679
FAM20B,0.16570758870061633
TOR3A,0.012464245436996722
ABL2,0.1785866727497964
SOAT1,0.4674272517842188
TOR1AIP2,0.3447859157682767
TOR1AIP1,0.027968163986585956
CEP350,0.005792300950074816
QSOX1,0.02399876757854693
ACBD6,0.17140782929157405
XPR1,0.2642658959572871
STX6,0.16748804404739528
MR1,0.07732426894834409
IER5,0.4059283621465474
GLUL,0.24592577172344185
NPL,0.014286728690503629
DHX9,0.3826926313760365
SMG7,0.07547080967031093
NCF2,0.11782132240999549
ARPC5,0.0023695391687221148
RGL1,0.041468758089855895
TSEN15,0.020734353881452783
C1orf21,0.20370079312623124
EDEM3,0.008826331808675003
NIBAN1,0.010867948366444117
RNF2,0.10720442379385722
TRMT1L,0.21234441165833415
SWT1,0.019319109424058765
IVNS1ABP,0.16366194500880762
TPR,0.025858188601676175
ODR4,0.00536227140497059
PLA2G4A,0.027218418609597624
ERVMER61-1,0.11475967149456268
RGS18,0.023839816204884606
AL390957.1,0.24650317612887382
RGS1,0.14853955184140277
RGS2,0.024151503346782132
UCHL5,0.02988430800573131
RO60,0.0012223123951618819
CDC73,0.051081569354684345
AL136456.1,0.37650054316190806
ZBTB41,0.00918155864740157
DENND1B,0.06317761369748247
NEK7,0.17203009409684233
PTPRC,1.9318111324393459
AL157402.2,0.05971586290283558
MIR181A1HG,0.42756368154004476
LINC00862,0.1360978573648507
ZNF281,0.11972114361994018
DDX59,0.07219820106020446
CAMSAP2,0.04524232085549987
KIF21B,0.13421865621689358
AC096677.1,0.021069484255675567
NAV1,0.04421153354514839
IPO9,0.3368077326111808
TIMM17A,0.059680857384315444
RNPEP,0.3324717197616348
ARL8A,0.14774805323976692
PTPN7,0.1415078459141429
LGR6,0.08278343188745552
PPP1R12B,0.12175321214785735
KDM5B,0.17819711996642632
RABIF,0.04714674875860908
KLHL12,0.023383398045247878
ADIPOR1,0.08477060451159954
CYB5R1,0.2057502293931943
TMEM183A,0.0026367015953630535
LINC01136,0.004240993449539388
BTG2,0.021018078569478467
ATP2B4,0.136284934602013
LAX1,0.06490664259965831
SNRPE,0.0054569331934008185
AL606489.1,0.027048575639485973
PPP1R15B,0.06915506069957678
PIK3C2B,0.40234057162266185
MDM4,0.9877709741500463
RBBP5,0.023000244655079227
DSTYK,0.12459626644296415
NUAK2,0.1414738651627818
ELK4,0.19406079171749405
NUCKS1,0.6361106816251542
RAB29,0.09487213547697806
SLC41A1,0.7701899753348024
AC119673.2,0.010638539889383264
SRGAP2,0.020065657191478365
IKBKE,0.3015229111059245
RASSF5,0.019913043203082216
EIF2D,0.006567781475409867
MAPKAPK2,0.09025478733643043
FCMR,0.022153860381590364
PFKFB2,0.014440709529429628
YOD1,0.08080071921849988
CD55,1.1627496352983524
CR2,0.010980092292993824
CR1,0.23671666107667758
CD46,0.39351956126160276
MIR29B2CHG,0.0697932776648143
TRAF3IP3,0.14460582574977457
UTP25,0.1282111408250755
HHAT,0.24380703876696835
RCOR3,0.26028559598615963
TRAF5,0.40195402720998796
LPGAT1,0.023825001183083734
INTS7,0.2031830851881981
PPP2R5A,0.01507705121761871
AL360091.3,0.12464446023753582
PACC1,0.08934164485941998
NENF,0.12344090963093833
ATF3,0.10895134660025
FAM71A,0.15156102278510933
NSL1,0.007929258029698884
TATDN3,0.846965024823097
FLVCR1,0.12328720491291702
ANGEL2,0.04240924884402996
RPS6KC1,0.00020310914679417361
SMYD2,0.05665878456722339
GPATCH2,0.1855821499374573
RRP15,0.04136726080929245
LYPLAL1,0.31228745773626726
EPRS,0.013495508226872057
IARS2,0.1348822784870223
RAB3GAP2,0.31412598533140984
DUSP10,0.11090141780513123
MIA3,0.0038400113739186087
AIDA,0.02051674841362832
BROX,0.03818698345551076
DISP1,0.008461929478623153
SUSD4,0.2889665580777668
CAPN2,0.01610078009907375
TP53BP2,0.010958551880581974
FBXO28,0.4465150105862208
DEGS1,0.0614413199658587
NVL,0.1884046048227493
CNIH4,0.005367313681292137
WDR26,0.30717937463626666
CNIH3,0.12008187530858158
LBR,0.01329004364118635
SRP9,0.07678327400238066
AL591895.1,0.09588130388232048
TMEM63A,0.06162961440871315
SDE2,0.16154119328086783
AL512343.2,0.1252326638835845
H3F3A,0.15443141137973432
ACBD3,0.2780172629223039
PARP1,0.042409438545439763
ITPKB,0.10264797210529533
ITPKB-AS1,0.1346203764392272
COQ8A,0.07477316893680767
ZNF678,0.006242490365414402
SNAP47,0.18366166965775832
ARF1,0.3099273392976586
C1orf35,0.1226142849838789
MRPL55,0.03634754275488632
GUK1,0.08559075223856835
GJC2,0.1573719779054163
IBA57,0.025084328174199047
OBSCN,0.2731933401518712
TRIM11,0.04510183792837935
HIST3H2A,0.14349039192125496
HIST3H2BB,0.09734706408646505
RNF187,0.031893497844762045
RAB4A,0.17422633285670053
CCSAP,0.3694309885684176
NUP133,0.08304282042132992
