,importance score
CLSTN1,0.0530581900319168
CTNNBIP1,0.0228808193185154
LZIC,0.015176073305761451
UBE4B,0.15172916877465603
KIF1B,0.18364856692394507
PGD,0.05253649834203473
DFFA,0.053117689371163984
PEX14,0.1872560331711573
CASZ1,0.1516297289186168
TARDBP,0.13675769816705288
SRM,0.0070545111685890016
EXOSC10,0.14844408980362445
MTOR,0.22210328752730626
UBIAD1,0.012168543965363182
FBXO44,0.41889096864135456
MAD2L2,0.1859506540966149
AGTRAP,0.3313101955518998
MTHFR,0.4377977140385139
CLCN6,0.01815714439692065
AL021155.5,0.06203793713222533
KIAA2013,0.24488083968767313
PLOD1,0.020073534840350755
MFN2,0.3511376634101178
MIIP,0.023100362022357854
TNFRSF1B,0.05470630555172657
VPS13D,0.24582162877142147
DHRS3,0.2629309712163682
PRDM2,0.36135441732474194
KAZN,0.07253160683089294
EFHD2,0.003569700910295132
CASP9,0.08899514021610666
DNAJC16,0.025639221151035587
DDI2,0.2704360694797098
PLEKHM2,0.5121168617772051
AL450998.2,0.4383857712357006
SPEN,0.2582568038220645
ZBTB17,0.11396108637213319
FBXO42,0.12336183530598675
SZRD1,0.26992742569292116
NECAP2,0.11253974493432367
CROCC,0.1214295610769187
ATP13A2,0.03597994837924796
SDHB,0.019605354619624434
PADI4,0.022351549556682636
RCC2,0.1276456250663129
ARHGEF10L,0.07566060379764453
IFFO2,0.14635217024770644
UBR4,0.264344597730548
EMC1-AS1,0.008486549925359885
EMC1,0.044781915840858694
AKR7A2,0.026513644444860058
CAPZB,1.880979695873841
MICOS10,0.19115921153073875
AL031727.2,0.06427028930032498
NBL1,0.032740369555524604
TMCO4,0.3394885583458485
OTUD3,0.14974863319588932
CDA,0.025550823932301004
PINK1-AS,0.09769172510886918
DDOST,0.0415667987502513
HP1BP3,0.233640396700909
EIF4G3,0.22766402691219367
ECE1,0.15467193856236625
USP48,0.30734272610306745
LINC00339,0.0005730084970494057
CDC42,0.17201498122657558
CDC42-AS1,0.06500848096025785
CDC42-IT1,0.048173093985708855
ZBTB40,0.08002070935497177
KDM1A,0.19502654071748518
AL031428.1,0.17048976741658065
LUZP1,0.26985792328866853
HNRNPR,1.1145104160940653
ID3,0.1554803926628591
MDS2,0.21531799862309003
RPL11,0.3200423611189098
ELOA-AS1,0.22918275242800804
ELOA,0.5431891687842555
PITHD1,0.24097570782205813
LYPLA2,0.22314261500114108
HMGCL,0.08923697718350236
CNR2,0.31604550744522064
PNRC2,0.10276799073757893
SRSF10,0.6432278319433813
IFNLR1,0.07062377133704544
NIPAL3,0.03190645123583464
RCAN3AS,0.002181346949089462
RCAN3,0.5663412859063284
SRRM1,0.7801285053501789
CLIC4,0.025631042397930844
RUNX3,1.4993317963541783
SYF2,0.19654664894360785
RSRP1,0.19946577922469977
TMEM50A,0.2577614249319451
MACO1,0.08273673041714205
LDLRAP1,0.12455492870866548
MAN1C1,0.627152680937857
SELENON,0.09832410893452787
MTFR1L,0.06770320777222989
STMN1,0.354511798579832
PAFAH2,0.005683179562337875
ZNF593,0.09689165249460734
CEP85,0.1173320092348984
SH3BGRL3,0.2254634608171434
UBXN11,0.013874367455321012
CD52,0.5627472943724051
DHDDS,0.023404451232013908
HMGN2,0.32408974280232467
RPS6KA1,0.14297265896456587
ARID1A,0.08685530651514632
ZDHHC18,0.13568517735215052
GPN2,0.06486021967420967
GPATCH3,0.010579546815443219
NUDC,0.30655437824043524
SLC9A1,0.4829202799479743
WDTC1,0.033805302883615294
TMEM222,0.023375665657547263
SYTL1,0.034477533663472566
WASF2,0.009643588480269815
AHDC1,0.025175454680532186
FGR,0.2198933161315739
IFI6,0.004314563106046163
FAM76A,0.49828840240272615
STX12,0.8390429461300999
THEMIS2,0.08681966708066656
RPA2,0.20156386361946993
EYA3,0.04584527297008333
PTAFR,0.11207548682123758
DNAJC8,0.17299250939361993
ATP5IF1,0.3281469864523028
SESN2,0.001174820281119657
PHACTR4,1.7589547949024378
RCC1,0.2949165013549977
SNHG3,0.01854256936172798
TRNAU1AP,0.0569237726740434
SNHG12,0.08991061408219433
TAF12,0.1000058607559374
AL360012.1,0.15418010695194384
GMEB1,0.0060284688619375
YTHDF2,0.3917063940230147
EPB41,0.0198098507764327
SRSF4,0.1742649746732855
MATN1-AS1,0.004059502239476605
LAPTM5,0.3236068459171658
PUM1,0.05675548798329909
SNRNP40,0.023058673952743792
ZCCHC17,0.35051264291358775
PEF1,0.3361859108894681
AL136115.2,0.0203592108298201
PTP4A2,0.45712563533487494
KHDRBS1,1.7435308982219508
TMEM39B,0.12160178619133775
KPNA6,0.1474773088316679
TXLNA,0.43904010414142297
EIF3I,0.06937222597093749
LCK,0.05684361510388802
HDAC1,0.08554272049051616
MARCKSL1,0.0012887765533616713
FAM229A,0.040097145835093134
BSDC1,0.18606027788750426
ZBTB8OS,0.005750739403101737
RBBP4,0.12619657536901374
YARS,0.4954731450893817
S100PBP,0.0016930515209022117
RNF19B,0.41184187022688346
AK2,0.11306047019521778
TRIM62,0.00621091948091231
ZNF362,0.11393083164524657
PHC2,0.14587028446815178
SMIM12,0.07709686814413981
ZMYM6,0.19590207109187058
ZMYM1,0.03859713424062241
SFPQ,0.35378183162126425
ZMYM4,0.0427082262049943
KIAA0319L,0.16895556765037437
TFAP2E,0.08003472240345962
PSMB2,0.048740971309377566
AGO4,0.24579786759607486
AGO1,0.17406822951586148
AGO3,0.10669741574713304
ADPRHL2,0.06029327078784684
TRAPPC3,0.16685697281903863
MAP7D1,0.26966072090161775
THRAP3,0.46782543531052
STK40,0.09828722160410025
MRPS15,0.20937672502633545
CSF3R,0.09714946799934243
ZC3H12A,0.35310041360098543
MEAF6,0.07000616735668239
SNIP1,0.3212531579298253
GNL2,0.10818281129449944
C1orf122,0.09486527421575311
MTF1,0.18648385342009752
INPP5B,0.39152987801732353
SF3A3,0.07572903869867424
RRAGC,0.07109109107842675
AL139260.1,0.09277521380500356
AKIRIN1,0.11714050892243573
NDUFS5,0.1394523877742054
MACF1,2.243479483475376
PABPC4,0.042192814862117234
PPIE,0.034194715166677485
MFSD2A,0.09304076198576962
CAP1,2.18497666124013
PPT1,0.04056260067770839
RLF,0.1475671819325068
ZMPSTE24,0.03280226550035939
COL9A2,0.1326898719042317
SMAP2,0.26860333283020904
NFYC,0.0053881840136964145
CITED4,0.031897707198548925
CTPS1,0.13204269209782374
SLFNL1-AS1,0.13033108386981893
SCMH1,0.1276358353609981
HIVEP3,0.39366613470169554
FOXJ3,1.885304762438094
PPCS,0.0002424277600337913
PPIH,0.5554398412581079
YBX1,0.4906881962830854
P3H1,0.03625417683753463
C1orf50,0.0830752710970115
SLC2A1,0.48017005358883413
ELOVL1,0.16962195496239843
SZT2,0.021794617789742333
KDM4A,0.0204924753779283
ST3GAL3,0.32862149507686644
ATP6V0B,0.1374867187575903
DMAP1,0.005252815545808669
ERI3,0.016939205063397366
RNF220,0.16882506947529063
ARMH1,0.14219783270361266
RPS8,0.24714259905572278
PLK3,0.17542724287107
BTBD19,0.4163451660860875
PTCH2,0.15545823036090595
EIF2B3,0.03762483666324366
HECTD3,0.03228135236141138
ZSWIM5,0.10912738572348603
MUTYH,0.03498078208408445
TOE1,0.07943766929759095
TESK2,0.11499174006884003
PRDX1,0.06962813560602099
AKR1A1,0.2855207322777365
NASP,0.005651644379014694
GPBP1L1,0.3241426436691353
IPP,0.06292643692574026
MAST2,0.006758466358775134
POMGNT1,0.06133899867939522
LRRC41,0.5303393858449046
UQCRH,0.08403383803061355
NSUN4,0.006272217909188275
MKNK1,0.09678789175836498
EFCAB14,0.0908877555802155
CMPK1,0.08643133216667952
SPATA6,0.0024362282741338163
AGBL4,0.22274405882421172
FAF1,0.12288629831344447
RNF11,0.04247474915887631
EPS15,1.8884469349285697
AC104170.1,0.30909964685406455
OSBPL9,0.40580631916989973
NRDC,0.04443836140728611
TXNDC12,0.1935310457755358
BTF3L4,0.39150070275885557
ZFYVE9,0.4109071811004926
CC2D1B,0.05430725132995268
PRPF38A,0.08876226423712456
TUT4,0.0889924865383287
SHISAL2A,0.044025492011501244
ZYG11B,0.0008211005489534825
ECHDC2,0.037012054348588896
SCP2,0.012291424795535485
CZIB,0.0739106040248251
MAGOH,0.10906861667593767
LRP8,0.15444485619213946
NDC1,0.07633896449550763
YIPF1,0.02584590486252469
HSPB11,0.023511582942243207
TMEM59,0.17764460901243886
SSBP3,0.011478879495176359
USP24,0.20293319664937254
DAB1,0.08628746551697863
OMA1,0.35993747068872745
MYSM1,0.24063422132372378
JUN,0.2952157210887625
LINC01135,0.030703762659293195
FGGY,0.02622583105325811
HOOK1,0.6219639879803966
NFIA,0.014080098947764418
TM2D1,0.23146913004625388
PATJ,0.08808754910270473
USP1,0.1215406938086633
DOCK7,0.14134725677192664
ATG4C,0.1466176202697643
ALG6,0.14281632563706037
ITGB3BP,0.31497163185147725
EFCAB7,0.11571700781103203
PGM1,0.040888289492461136
ROR1,0.19295760152121108
CACHD1,0.014828592080801015
JAK1,4.139459174492683
PDE4B,0.03381931853785715
MIER1,0.05115024566497338
SLC35D1,0.3852643820718035
IL12RB2,0.24705750965552092
SERBP1,0.23325579704695945
GADD45A,0.24387530349609066
LRRC7,0.44124553207533485
LRRC40,0.00658112531601185
SRSF11,0.3370524283298467
ANKRD13C,0.14800534161069268
CTH,0.2643994901518659
ZRANB2,0.14220901818671577
TYW3,0.07312459111238881
RABGGTB,0.00040685174603355536
ST6GALNAC3,0.1539395688731702
PIGK,0.2433560029308979
AK5,0.08784665913615944
AC118549.1,0.24875364068468975
USP33,0.047255826109881445
MIGA1,0.058243918306533186
FUBP1,0.2217080418156156
DNAJB4,0.04273141338942905
GIPC2,0.10005800656285252
AC103591.3,0.02085927610404594
IFI44L,0.19977054000412248
IFI44,0.16322612760889038
LINC01725,0.2844546415672711
PRKACB,0.19578626595449877
RPF1,0.03045834175333762
GNG5,0.037479286198958045
SPATA1,0.03238862641332718
CTBS,0.12546808157061484
SSX2IP,0.13051079528462928
MCOLN2,3.3075384773418643
C1orf52,0.05538699128661985
BCL10,0.09944076306195805
AL078459.1,0.04562220590544907
ZNHIT6,0.08364216989355927
ODF2L,0.40197392388617176
SH3GLB1,0.1309767452011811
SELENOF,0.06113240794987217
HS2ST1,0.08272101701185496
LMO4,0.05362198068949372
PKN2,0.7679439378936851
GTF2B,0.2130211955147613
KYAT3,0.06382912143324301
RBMXL1,0.22740736335840728
GBP3,0.004747229363494171
GBP1,0.09048916336791923
GBP2,0.1909246611660734
GBP4,0.14752358173382207
GBP5,0.38414669968336657
LRRC8B,0.115852061525203
LRRC8C-DT,0.11136688644477333
LRRC8C,0.03332250744690699
LRRC8D,0.06011005125218788
ZNF326,0.8130423320887196
ZNF644,0.014104049949942883
CDC7,0.0025822175198850004
TGFBR3,1.3867408486417574
GLMN,0.023432830972136207
RPAP2,0.03842413344002898
GFI1,0.5804153763736436
EVI5,0.1374185510835119
RPL5,0.12859780381899727
DIPK1A,0.019884586172058096
MTF2,0.34517996009664714
TMED5,0.2253791089469907
CCDC18,0.28249537792533097
CCDC18-AS1,0.01620810596242439
DR1,0.03066490803816467
BCAR3,0.03852158612146136
DNTTIP2,0.0027061579368586604
GCLM,0.008794739108255133
ABCD3,0.01880009914117903
PTBP2,0.1964409902162166
DPYD,0.24706862916467362
DPYD-AS1,0.1728245473346096
AGL,0.17315290617440235
SLC35A3,0.13661065028038447
MFSD14A,0.16188139559383155
AC093019.2,0.017987126039124817
SASS6,0.001957073416332145
TRMT13,0.04575638295538986
DBT,0.028259669227540495
RTCA,0.018491574312713855
CDC14A,1.3548681801775386
SLC30A7,0.3490700927937051
DPH5,0.11958805301998206
AC093157.1,0.03649260599878346
S1PR1,0.03857036872025819
RNPC3,0.4763849965679132
AMY2B,0.31163466042995197
VAV3,0.898444423389217
VAV3-AS1,0.25304954511112526
SLC25A24,0.09547152926631575
FAM102B,0.17317652827473615
PRPF38B,0.5744975572043658
STXBP3,0.05206095251332627
AKNAD1,0.20616088021206594
GPSM2,0.018902088683728245
CLCC1,0.45919736130611266
WDR47,0.022621900730024198
TAF13,0.6918474843775985
TMEM167B,0.04052494464247253
KIAA1324,0.35554562147523916
SARS,0.056992477414243195
SORT1,0.31276678374537475
PSMA5,0.3684211818452163
GNAI3,0.05590646974667481
AMPD2,0.11706834885024706
AHCYL1,0.13992014263641617
STRIP1,0.05518550997668284
KCNC4,0.15499737181592801
RBM15,0.07571791773773136
LAMTOR5-AS1,0.20670043026243362
LAMTOR5,0.07984174127548858
AL365361.1,0.15842938038615528
CD53,0.6848625693073225
LRIF1,0.22853150256333654
DRAM2,0.49091701797121123
CEPT1,0.08957984523154587
DENND2D,0.001606386741738036
OVGP1,0.01912754313348128
ATP5PB,0.09538617253488271
C1orf162,0.17307195688991822
RAP1A,0.05061368386238361
INKA2,0.09867850520161622
DDX20,0.0065597251895107836
ST7L,0.026962591174692616
CAPZA1,0.22091284959177646
MOV10,0.03937696801325377
RHOC,0.0014027929675923827
SLC16A1,0.046066845041040215
SLC16A1-AS1,0.2191402239663173
LRIG2,0.0744107377699096
MAGI3,0.26061723724157865
PHTF1,0.01184931918897752
RSBN1,0.0328972170178919
AL137856.1,0.02275889993967016
PTPN22,0.12749923348350906
AP4B1-AS1,0.18903597669664185
AP4B1,1.0072453194670437
HIPK1-AS1,0.14094189219340092
HIPK1,0.02323822304470193
TRIM33,0.45876024190784453
BCAS2,0.5415883259940854
DENND2C,0.08255061988463765
NRAS,0.009570290004139637
CSDE1,0.17898688563674936
SIKE1,0.4142738912389399
SLC22A15,0.11650624360117987
ATP1A1,0.1715132408447333
ATP1A1-AS1,0.12733861237251026
CD58,0.015108474897602421
CD2,0.5873752122032766
TTF2,0.12794180239364517
MAN1A2,0.41635502764775595
TENT5C,0.18798947889881573
GDAP2,0.22021869904711017
WDR3,0.2338246372077009
WARS2,0.08830520565229377
WARS2-AS1,0.07584071682660046
NOTCH2,0.1985101584832342
SEC22B,0.17164292748844995
NBPF26,0.06396193633341339
AC253572.2,0.03434873637970455
LINC00623,0.11646148850965976
SRGAP2C,0.32749419896713305
LINC02798,0.26226109207740267
LINC02591,0.11403197600014885
NBPF15,0.10196280102313492
SRGAP2B,0.0700882488715909
AC245014.3,0.012496587721518118
NBPF20,0.11114610810536929
GPR89A,0.09296124207367869
RNF115,0.16188547977920942
POLR3C,0.15834337943987847
PIAS3,0.19442331830003018
RBM8A,0.043507479600042635
LIX1L-AS1,0.09997229642875155
LIX1L,0.02194324405299887
POLR3GL,0.13365401848268116
TXNIP,0.17567311265659738
AC239799.2,0.09266160682842975
NBPF10,0.23050478330948077
AC245407.2,0.014102506967369484
NBPF12,0.021494356721475073
PRKAB2,0.0458692509540379
AC242426.2,1.0371066262129487
GPR89B,0.11831806866072357
NBPF11,0.060427707843346085
LINC01138,0.05926752082198747
NBPF14,0.29108928574950194
PDE4DIP,0.0014114261610079877
NBPF9,0.2606613595355239
AC245297.3,0.0454563056445877
NOTCH2NLC,0.14175292198921008
NBPF19,0.16472575146916546
HIST2H2BF,0.7969784190336969
HIST2H2AA4,0.05768575168035509
HIST2H4B,0.07454554767479649
HIST2H2BE,0.0725316492542131
HIST2H2AC,0.1598386836492342
HIST2H2AB,0.4257732483869465
BOLA1,0.08200859131995154
SF3B4,0.14074362334116963
OTUD7B,0.18267879659768813
VPS45,0.19793928849700315
PLEKHO1,0.2707643007835592
AC242988.2,0.11508057240189876
ANP32E,0.0188051479689672
APH1A,0.08653913353227925
C1orf54,0.07606405362309027
MRPS21,0.28084174593017225
PRPF3,0.051761042517480656
RPRD2,0.20228568089255375
TARS2,0.0300878575689385
ADAMTSL4-AS1,0.19338155791305223
MCL1,0.24659936543308245
ENSA,0.1786465300560691
CTSS,0.3346299421498995
ARNT,0.11163124255693145
SETDB1,0.05724716016728744
CERS2,0.46772548901652033
MINDY1,0.09511112205464399
PRUNE1,0.1365336051277372
C1orf56,0.16590394560888494
CDC42SE1,0.034756199265610584
MLLT11,0.05809073454355249
GABPB2,0.0891529790086434
PIP5K1A,0.01319015454799688
PSMD4,0.09228351185418507
ZNF687,0.3396813459867288
PI4KB,0.009835276052536064
RFX5,0.01985437851952893
PSMB4,0.01458218979048685
POGZ,0.16747954433541898
SNX27,0.06345849821994191
MRPL9,0.02426417610038301
THEM4,0.21445166214125955
S100A10,0.06902911397416171
S100A11,0.0014605403640115871
S100A9,0.06631885727413979
S100A8,0.31302878659048927
S100A6,0.11855164147821315
S100A4,0.4926598420535356
AL162258.2,0.2387689842953939
CHTOP,0.14534663849901763
ILF2,0.023568555700770467
INTS3,0.16894934639314038
SLC27A3,0.049518378992430855
GATAD2B,0.28169830606210483
DENND4B,0.017311498596340166
CRTC2,0.22406191723923913
JTB,0.06361522678278146
RPS27,1.4384059181260391
TPM3,0.012400438195439128
C1orf43,0.6091544948872147
UBAP2L,0.7941068311445616
HAX1,0.024641811515273667
ATP8B2,0.0797196127519775
IL6R,0.12464509635782743
UBE2Q1,0.4052676419849301
ADAR,0.022841290842450214
PMVK,0.05837630029794176
PBXIP1,0.44971841995363654
SHC1,0.010836739569706868
FLAD1,0.012180377594422441
ZBTB7B,0.06800809178700438
ADAM15,0.048371494622623884
SLC50A1,0.05808041398070974
DPM3,0.026000702196220107
KRTCAP2,0.07239922917094756
THBS3,0.019531096122442127
MTX1,0.09095865419421638
GBA,1.0943361123015853
SCAMP3,0.10818988800986828
CLK2,0.007600940634756867
FDPS,0.014473401227016543
ASH1L,0.5424345649559223
MSTO1,0.9074631814587463
YY1AP1,0.34294519177688215
DAP3,0.3342649601113682
GON4L,0.05592307236456039
SYT11,0.5475356346347784
RIT1,0.01817672240811157
KHDC4,0.06815954023013764
ARHGEF2,0.156428314478433
SSR2,0.03654910173082529
UBQLN4,0.30046342358997946
LAMTOR2,0.18235025893261098
LMNA,1.8633433067505798
SEMA4A,0.713345959180087
SLC25A44,0.08513156183110648
PMF1,0.01500133336658139
SMG5,0.1205008405436299
CCT3,0.02599942192352716
C1orf61,0.061568086428831485
MEF2D,0.8978709184714567
NAXE,0.040707320270428546
GPATCH4,0.017744330418928714
ISG20L2,0.09197692510645054
RRNAD1,0.20492462766583175
HDGF,0.048215805645395286
PRCC,0.2813611951976438
SH2D2A,0.5869716195637923
ARHGEF11,0.24943800068414682
ETV3,0.022286658178521497
FCRL5,0.04412342892646636
FCRL3,0.08637309547865983
FCRL2,0.01709248651192275
FCRL1,0.07351850301244421
MNDA,0.031244051211483014
PYHIN1,0.013975662411463736
IFI16,0.6502811443878944
FCRL6,0.06012516761002041
CFAP45,0.08172534199139507
TAGLN2,0.24271189826578238
IGSF8,0.055888457698865655
DCAF8,0.047145777140014375
PEX19,0.16646790218339239
COPA,0.14046519468334942
NCSTN,0.07087406843328024
SLAMF6,0.3489911888545726
CD84,0.5028963193011294
SLAMF1,0.08303452535687832
CD48,0.5289974827966688
SLAMF7,0.2408623252750418
LY9,0.3962999218380734
CD244,0.28570258531567433
F11R,0.015848154346518845
TSTD1,0.2419811764347723
USF1,0.034692481091168084
ARHGAP30,0.12024870796438904
PFDN2,0.13369965446045687
NIT1,0.16187946584295368
DEDD,0.4237291482485592
UFC1,0.27495846992707723
USP21,0.09342259129873973
PPOX,0.09588398961484927
B4GALT3,0.10137741439773243
NDUFS2,0.05290570294948441
FCER1G,0.08187019067927051
SDHC,0.048253711703872035
FCGR2A,0.3237755881496903
HSPA6,0.39417090733556875
FCGR3A,0.1638757534411245
ATF6,0.129379722930123
SH2D1B,0.06696988956104406
UHMK1,0.1905109730580248
UAP1,0.9178858473677571
HSD17B7,0.32590101646253056
MGST3,0.14431798362219977
ALDH9A1,0.08903440313520761
TMCO1,0.042140433158742246
UCK2,0.07789994325584935
POGK,0.06765684355300573
TADA1,0.04649980165605024
POU2F1,0.2125661357653919
CD247,4.581147024295788
AL359962.2,0.23124563790251387
CREG1,0.19807651687065253
RCSD1,0.12564960334514833
MPC2,0.02595683660747999
DCAF6,0.08903949843712339
TIPRL,0.34091268449900775
SFT2D2,0.058902868787013084
ATP1B1,0.0443718805578529
NME7,0.13934001761101442
BLZF1,0.15598242198162446
SLC19A2,0.08889702397459284
C1orf112,0.0008113362381338385
SELL,0.045336033847852765
SCYL3,0.07411608135535687
KIFAP3,0.04153925690530899
GORAB,0.11853812230735666
BX284613.2,0.5019027695166444
PRRC2C,0.045850968503943296
VAMP4,0.02170485831122521
DNM3,0.20362088815892826
SUCO,0.17941807675149435
AL645568.1,0.2454603760977583
PRDX6,0.021084379519296863
KLHL20,0.5768143985303721
GAS5,0.05575688510614675
ZBTB37,0.024421461629932546
RC3H1,0.018359683387043132
RABGAP1L,0.5874427144073661
Z99127.4,0.02536597187411737
CACYBP,0.302133843933511
KIAA0040,0.1300874108690565
COP1,0.27960857485717033
AL591043.2,0.025366507851557536
RALGPS2,0.03544189313962201
FAM20B,0.12062278544243375
TOR3A,0.017989851927459586
ABL2,0.2834629260644391
SOAT1,1.164802151333735
TOR1AIP2,0.5463030820551957
TOR1AIP1,0.03721847714488873
CEP350,0.006803425466635377
QSOX1,0.042746284628127934
ACBD6,0.42964275921453504
XPR1,0.3917843533753633
STX6,0.14669186239764329
MR1,0.1484096172321245
IER5,0.8160598832966002
GLUL,0.3429198370908962
NPL,0.017038066851922266
DHX9,0.47912338558376305
SMG7,0.09502431277334149
NCF2,0.21204741357467724
ARPC5,0.004190675933564406
RGL1,0.05982960734640222
TSEN15,0.02844222935186634
C1orf21,0.3039250872385735
EDEM3,0.013798358580903749
NIBAN1,0.08940447338441047
RNF2,0.11311219819033526
TRMT1L,0.24075823459277756
SWT1,0.029767350111855054
IVNS1ABP,0.375459172588159
TPR,0.04674357119074584
ODR4,0.007471961476068019
PLA2G4A,0.050433589050795535
ERVMER61-1,0.2735316516901347
RGS18,0.06086680774244138
AL390957.1,0.3990624557004148
RGS1,0.3103238545746266
RGS2,0.05201758508089427
UCHL5,0.0360854775121317
RO60,0.0019811814308383757
CDC73,0.09403604408029505
AL136456.1,0.44848148271429017
ZBTB41,0.027359545653378243
DENND1B,0.2813847667669555
NEK7,0.3608930742828542
PTPRC,3.8842444407792756
AL157402.2,0.059691611099263395
MIR181A1HG,0.6205700117684799
LINC00862,0.1949986534762976
ZNF281,0.11863331743889965
DDX59,0.04666832904102567
CAMSAP2,0.10319313560473942
KIF21B,0.1662728888684583
AC096677.1,0.021614441639773094
NAV1,0.08341125177380114
IPO9,0.25591557185132696
TIMM17A,0.1311818154057129
RNPEP,0.513326796604981
ARL8A,0.2676758943111364
PTPN7,0.30867175511440065
LGR6,0.19940241509382306
PPP1R12B,0.17876463273941914
KDM5B,0.2962788970255361
RABIF,0.049739368470405186
KLHL12,0.03427376583317833
ADIPOR1,0.09253232287151351
CYB5R1,1.6716822828724938
TMEM183A,0.004248334133230613
LINC01136,0.006623391955471077
BTG2,0.029555144188924583
ATP2B4,0.30811148327574284
LAX1,0.20133868412263894
SNRPE,0.005742839775123097
AL606489.1,0.027335079329931393
PPP1R15B,0.12286275888129229
PIK3C2B,0.2123532228288456
MDM4,0.37335940029752973
RBBP5,0.04991801794040375
DSTYK,0.17488105547364666
NUAK2,0.2317552489514925
ELK4,0.16006156887399012
NUCKS1,0.7543852245181032
RAB29,0.18510106757303002
SLC41A1,0.9554236802236826
AC119673.2,0.01741669223437198
SRGAP2,0.020494769884931083
IKBKE,0.3217090861052072
RASSF5,0.017907284195552126
EIF2D,0.011355729660445842
MAPKAPK2,0.35023837510600064
FCMR,0.02802773151544453
PFKFB2,0.015280410473945181
YOD1,0.09375497370577532
CD55,0.9543965677855274
CR2,0.014131232328580667
CR1,0.0972427832171243
CD46,0.3311377166278095
MIR29B2CHG,0.16275302111978845
TRAF3IP3,0.38567375568282475
UTP25,0.15979405874205438
HHAT,0.47168854125641624
RCOR3,0.15748711616944264
TRAF5,0.3298097965529539
LPGAT1,0.038260867740403985
INTS7,0.2743285253327263
PPP2R5A,0.011503621571245765
AL360091.3,0.13739372738143937
PACC1,0.13703656191838268
NENF,0.11773530818527764
ATF3,0.15479388914762998
FAM71A,0.2179538582127869
NSL1,0.008185921278921884
TATDN3,0.40089575856142273
FLVCR1,0.15396103071261225
ANGEL2,0.058135306081791426
RPS6KC1,8.259408220931936e-05
SMYD2,0.06584478677028965
GPATCH2,0.40943058606746935
RRP15,0.050803906343973956
LYPLAL1,0.19470442429538215
EPRS,0.023436930849897633
IARS2,0.14550453954316797
RAB3GAP2,0.3125777431848977
DUSP10,0.2799191315370184
MIA3,0.005860629103990574
AIDA,0.019802600445235293
BROX,0.05862257705682036
DISP1,0.011192950472865887
SUSD4,0.5911673111188078
CAPN2,0.02738906190333496
TP53BP2,0.03330691968738361
FBXO28,0.1349438531200583
DEGS1,0.05724900232978283
NVL,0.08786592425164107
CNIH4,0.013028804996287212
WDR26,0.1480220989317179
CNIH3,0.2010690057898279
LBR,0.010572326689117202
SRP9,0.408218229393349
AL591895.1,0.08967130412090893
TMEM63A,0.1857877739048976
SDE2,0.12914893622963808
AL512343.2,0.10903460530415035
H3F3A,0.17668876165633524
ACBD3,0.22260032647191824
PARP1,0.05461553908832528
ITPKB,0.19851689918728924
ITPKB-AS1,0.2749265804771195
COQ8A,0.08436071816664718
ZNF678,0.008010215063183283
SNAP47,0.23598775045395898
ARF1,0.2814016080813044
C1orf35,0.13029635253411842
MRPL55,0.027795465989932388
GUK1,0.05115338567298696
GJC2,0.2025832721055938
IBA57,0.027235079953544756
OBSCN,0.4950133306140634
TRIM11,0.07066306291627694
HIST3H2A,0.15934105587440156
HIST3H2BB,0.0924599693960049
RNF187,0.06596201072761204
RAB4A,0.20826397721185122
CCSAP,0.5380268170758986
NUP133,0.08800670100112842
ABCB10,0.07103219510030395
