,importance score
AGO4,0.19140514310942444
AGO1,0.19183705984290267
AGO3,0.053631545358885944
ADPRHL2,0.02105327416237124
TRAPPC3,0.09385117126970398
MAP7D1,0.3881166076507696
THRAP3,0.24057225767978002
STK40,0.11549298353482658
MRPS15,0.11064228278398826
CSF3R,0.3395257333538286
ZC3H12A,0.08874960929731485
MEAF6,0.07604690462630845
SNIP1,0.19960459010975248
GNL2,0.06968118325832058
C1orf122,0.08525924559957236
MTF1,0.1644421097076479
INPP5B,0.36822025907153066
SF3A3,0.034108023289345424
RRAGC,0.049604157738637515
AL139260.1,0.04881444103178765
AKIRIN1,0.08020508211393942
NDUFS5,0.11606157349944049
MACF1,0.5607766897468537
PABPC4,0.02946492909363734
PPIE,0.03883492605110517
MFSD2A,0.08540863931023944
CAP1,0.45256204623640106
PPT1,0.02009943757947684
RLF,0.05862187914074724
ZMPSTE24,0.03512207038002544
COL9A2,0.11803278577977122
SMAP2,0.10899707049962647
NFYC,0.005069369222398687
CITED4,0.020213956104687757
CTPS1,0.07726188910737278
SLFNL1-AS1,0.0726163385846395
SCMH1,0.014839050680948429
HIVEP3,0.18789126329962222
FOXJ3,0.33152031327208026
PPCS,0.00013367193372816884
PPIH,0.2213991556078899
YBX1,0.2197633363718495
P3H1,0.027396286986115855
C1orf50,0.03839962590832046
SLC2A1,0.1922456163801448
ELOVL1,0.07765757451198026
SZT2,0.014166152704278437
KDM4A,0.009404682364532742
ST3GAL3,0.17033587938295802
ATP6V0B,0.12698787061814956
DMAP1,0.003342085703605415
ERI3,0.011577592416040675
RNF220,0.08749030462808831
ARMH1,0.12584101960627492
RPS8,0.4302016250545989
PLK3,0.41073679779858424
BTBD19,0.29583883980327585
PTCH2,0.061908075323098125
EIF2B3,0.024414154656579985
HECTD3,0.013579160304918245
ZSWIM5,0.06989852236463039
MUTYH,0.010573563436467842
TOE1,0.04658063293275736
TESK2,0.1084804223603045
PRDX1,0.07280620317495803
AKR1A1,0.22614003157486182
NASP,0.002707648961839181
GPBP1L1,0.06087192184265281
IPP,0.056057261015592164
MAST2,0.004844620772282292
POMGNT1,0.03673516906052482
LRRC41,0.25511543878828713
UQCRH,0.03926974971843655
NSUN4,0.007296072042682229
MKNK1,0.07271909613132892
EFCAB14,0.056960114476549986
CMPK1,0.12574995144988244
SPATA6,0.0011186622252592879
AGBL4,0.12819761271255967
FAF1,0.07851249642166135
RNF11,0.019258969672467287
EPS15,0.28198381758200475
AC104170.1,0.1274464722020711
OSBPL9,0.23183692462649585
NRDC,0.027471924216747576
TXNDC12,0.06889362977037801
BTF3L4,0.14884084647734092
ZFYVE9,0.17806830646783842
CC2D1B,0.03481437954623533
PRPF38A,0.03665702134158704
TUT4,0.1601818979976887
SHISAL2A,0.030547871970890525
ZYG11B,0.0006587766726184128
ECHDC2,0.02157562900768744
SCP2,0.008274548088751684
CZIB,0.09134103899849501
MAGOH,0.061826037509796025
LRP8,0.08817839120638508
NDC1,0.04664510764835767
YIPF1,0.034552941896204094
HSPB11,0.01320145816006135
TMEM59,0.0893633560469907
SSBP3,0.009486284976120607
USP24,0.1125543348574734
DAB1,0.13257043752701303
OMA1,0.19283714189898285
MYSM1,0.15429850373333162
JUN,0.15215553262236897
LINC01135,0.020137910346622177
FGGY,0.022555969060140544
HOOK1,0.4026924703709416
NFIA,0.0362545824008698
TM2D1,0.13155100811662418
PATJ,0.040087336701451454
USP1,0.054187568536937944
DOCK7,0.06131575902201301
ATG4C,0.10504683093349093
ALG6,0.013836555134289748
ITGB3BP,0.17041156320724626
EFCAB7,0.08120190633989618
PGM1,0.021680046668809995
ROR1,0.1653227602061009
CACHD1,0.011405530081840469
JAK1,1.8355564782536284
PDE4B,0.016630941280429253
MIER1,0.059311975720077105
SLC35D1,0.2881179405333042
IL12RB2,0.08678985089242741
SERBP1,0.06959344640048686
GADD45A,0.09939446437833865
LRRC7,0.15670114372310612
LRRC40,0.004221122836591753
SRSF11,0.06186804277739003
ANKRD13C,0.12563382733546383
CTH,0.1472159509590809
ZRANB2,0.04919697293861828
TYW3,0.03299823980998928
RABGGTB,0.00043983879925182137
ST6GALNAC3,0.1564931095758829
PIGK,0.1397545256788485
AK5,0.0762113312864941
AC118549.1,0.3108532576829655
USP33,0.08794477311134083
MIGA1,0.03391029036119026
FUBP1,0.052772647332261495
DNAJB4,0.024774621389477784
GIPC2,0.07595614830144422
AC103591.3,0.02431126345064578
IFI44L,0.13448164464103013
IFI44,0.08246434642243394
LINC01725,0.13754938720975632
PRKACB,0.050097257921946935
RPF1,0.02014298492467883
GNG5,0.021284283422708505
SPATA1,0.04354820875918201
CTBS,0.27110051142347097
SSX2IP,0.09141000543587698
MCOLN2,0.36083620256654064
C1orf52,0.11840493147169742
BCL10,0.07655629216360432
AL078459.1,0.037639426123288994
ZNHIT6,0.07030052177296234
ODF2L,0.11846921922832507
SH3GLB1,0.10878425031604852
SELENOF,0.0430009389047551
HS2ST1,0.03759420158436211
LMO4,0.021739376199124947
PKN2,0.45860076443934805
GTF2B,0.1339739446359485
KYAT3,0.045743633877823764
RBMXL1,0.0919130173717244
GBP3,0.0032231415826896553
GBP1,0.13456773003525432
GBP2,0.07414835971934056
GBP4,0.050210470029104254
GBP5,0.12368363808923653
LRRC8B,0.0894067650000691
LRRC8C-DT,0.07336250880799663
LRRC8C,0.005516181326006682
LRRC8D,0.06029923512816646
ZNF326,0.5968570102698592
ZNF644,0.006892936619163093
CDC7,0.0015167206049563305
TGFBR3,0.22908349188233992
GLMN,0.008117601384487758
RPAP2,0.02862076772078223
GFI1,0.21013750484075555
EVI5,0.2743102553505648
RPL5,0.026980030265708072
DIPK1A,0.014237412166565688
MTF2,0.16879425548553748
TMED5,0.23327024632781865
CCDC18,0.10660877787139875
CCDC18-AS1,0.014089150486873727
DR1,0.01069946262817226
BCAR3,0.030235846749431704
DNTTIP2,0.0014184851652956144
GCLM,0.0034719437345902154
ABCD3,0.011563408228028881
PTBP2,0.06592525623347083
DPYD,0.7514046832984046
DPYD-AS1,0.2200955481440157
AGL,0.1005910977192965
SLC35A3,0.07863158771317688
MFSD14A,0.05927225979177719
AC093019.2,0.01696585963775269
SASS6,0.0011400984040790922
TRMT13,0.03908104884808668
DBT,0.019738351421878426
RTCA,0.011180261295099218
CDC14A,0.6227557691808353
SLC30A7,0.1920195664894487
DPH5,0.10804002247027988
AC093157.1,0.04629799091793013
S1PR1,0.042996639273251015
RNPC3,0.3203042069437168
AMY2B,0.24664383782277435
VAV3,1.4492931696519056
VAV3-AS1,0.13221408797356127
SLC25A24,0.10104937957314147
FAM102B,0.10885722506797635
PRPF38B,0.06131989285746064
STXBP3,0.050363147517543456
AKNAD1,0.14909596101705672
GPSM2,0.012273066557074773
CLCC1,0.18756875651052576
WDR47,0.01128397850381765
TAF13,0.3102043694735421
TMEM167B,0.032832746048535415
KIAA1324,0.27349344573843154
SARS,0.026185576353596966
SORT1,0.24063122236810952
PSMA5,0.1791687043103335
GNAI3,0.030433288366855996
AMPD2,0.33710264181861016
AHCYL1,0.10910650826891674
STRIP1,0.10237987930361957
KCNC4,0.07043386172385481
RBM15,0.061708425544415475
LAMTOR5-AS1,0.100891114183959
LAMTOR5,0.1795184639839225
AL365361.1,0.05140556096320684
CD53,0.7663712055471702
LRIF1,0.13054799240092338
DRAM2,0.20208007512330262
CEPT1,0.05448197640267045
DENND2D,0.0009101513012215699
OVGP1,0.009321989574835036
ATP5PB,0.046226380536147894
C1orf162,0.12747944311926956
RAP1A,0.031961068869071754
INKA2,0.09270250611507065
DDX20,0.0028330333799700827
ST7L,0.01895850678236245
CAPZA1,0.19283105777645432
MOV10,0.022216935668710653
RHOC,0.001347019295741365
SLC16A1,0.02891100227420664
SLC16A1-AS1,0.1729368780846085
LRIG2,0.05893806406025744
MAGI3,0.12947999202992042
PHTF1,0.007625618131173243
RSBN1,0.01802841637094617
AL137856.1,0.010987788305848543
PTPN22,0.04906736346296584
AP4B1-AS1,0.10407223106670152
AP4B1,0.5377775755064328
HIPK1-AS1,0.10557983640774718
HIPK1,0.00821316386762785
TRIM33,0.15451614595947405
BCAS2,0.11990519431062542
DENND2C,0.07650726597374449
NRAS,0.007122900354294406
CSDE1,0.2558964019367512
SIKE1,0.16486920564275098
SLC22A15,0.10933100923583107
ATP1A1,0.17261797972383028
ATP1A1-AS1,0.14102077457035597
CD58,0.019401535483018827
CD2,0.2900956877833311
TTF2,0.12770580265444462
MAN1A2,0.13581708906751297
TENT5C,0.02992568544075454
GDAP2,0.167520744707881
WDR3,0.09159546282110409
WARS2,0.067592727597946
WARS2-AS1,0.08968525808716454
NOTCH2,0.29562190447778264
SEC22B,0.10696666891663721
NBPF26,0.05854794727925143
AC253572.2,0.021536950953717486
LINC00623,0.07115934795564535
SRGAP2C,0.2577731701772168
LINC02798,0.29302495599962064
LINC02591,0.0461443370910563
NBPF15,0.05470716383781092
SRGAP2B,0.06441652046641907
AC245014.3,0.020387935541840325
NBPF20,0.029701396107192742
GPR89A,0.06997787420478128
RNF115,0.049133623323589094
POLR3C,0.11743979205299626
PIAS3,0.22464995904755292
RBM8A,0.0037206063998085773
LIX1L-AS1,0.11408115260150455
LIX1L,0.01438072138036704
POLR3GL,0.05809336263283256
TXNIP,0.0368503747705111
AC239799.2,0.07839636568558685
NBPF10,0.3288903933517222
AC245407.2,0.008918934520834408
NBPF12,0.020734862312916876
PRKAB2,0.025861090135907556
AC242426.2,0.19830699718326036
GPR89B,0.039704457664952
NBPF11,0.042991662463988965
LINC01138,0.02894994774540379
NBPF14,0.08635490520267058
PDE4DIP,0.0010287641019184365
NBPF9,0.16925340672812525
AC245297.3,0.019742428177352566
NOTCH2NLC,0.09183276176219377
NBPF19,0.10507757637372532
HIST2H2BF,0.3483150810429619
HIST2H2AA4,0.04867017405240985
HIST2H4B,0.05145549543792884
HIST2H2BE,0.11031296725016293
HIST2H2AC,0.1835241740890125
HIST2H2AB,0.2424510484719567
BOLA1,0.11974816014999208
SF3B4,0.06659730374318831
OTUD7B,0.07649630948446648
VPS45,0.14666901342377828
PLEKHO1,0.07818213551966105
AC242988.2,0.0832801674012271
ANP32E,0.019461017057804578
APH1A,0.05063001789700473
C1orf54,0.07475427384537335
MRPS21,0.24869119306408727
PRPF3,0.07246235873733516
RPRD2,0.06823478958856569
TARS2,0.020017784703254073
ADAMTSL4-AS1,0.12049371606838827
MCL1,0.4449483811266012
ENSA,0.14313712801812703
CTSS,0.36118313499347104
ARNT,0.10234058000480067
SETDB1,0.018983522806989138
CERS2,0.24210887099054995
MINDY1,0.06367842303447661
PRUNE1,0.08637093557937217
C1orf56,0.05167828420019562
CDC42SE1,0.016986996883645144
MLLT11,0.024083090955608476
GABPB2,0.057966283783684486
PIP5K1A,0.008804727359518916
PSMD4,0.06044971005763825
ZNF687,0.2013750601390794
PI4KB,0.01615541546058102
RFX5,0.012387426470953911
PSMB4,0.007537805072734072
POGZ,0.14130461730045457
SNX27,0.08034757449293563
MRPL9,0.014493802351486465
THEM4,0.1361581420946362
S100A10,0.05731559498592768
S100A11,0.0023768964843801804
S100A9,0.20006999851887594
S100A8,0.7367471323208642
S100A6,0.20503016386218414
S100A4,0.231710477618644
AL162258.2,0.08065224646029284
CHTOP,0.1227287065065709
ILF2,0.014988671623449855
INTS3,0.15363046999989965
SLC27A3,0.048521238565418796
GATAD2B,0.472932580752252
DENND4B,0.014318529229908627
CRTC2,0.1371609121861597
JTB,0.09566904486214253
RPS27,0.8819265480672663
TPM3,0.017451468546096728
C1orf43,0.24978292766426505
UBAP2L,0.3940525885288978
HAX1,0.014585036476913673
ATP8B2,0.021244888394640633
IL6R,0.22864188161187207
UBE2Q1,0.1748588692519495
ADAR,0.021177266255424824
PMVK,0.04010152941596445
PBXIP1,0.2904858362247686
SHC1,0.005910646301093959
FLAD1,0.003778976379988981
ZBTB7B,0.051543003526364074
ADAM15,0.02416521553272798
SLC50A1,0.06207731253399641
DPM3,0.019707145538450373
KRTCAP2,0.0233820122014572
THBS3,0.0077529109264896845
MTX1,0.07502274021145325
GBA,0.13829914439847002
SCAMP3,0.07203675151368824
CLK2,0.0032038537857928522
FDPS,0.0059138768637467705
ASH1L,0.5046134751642116
MSTO1,0.2881782378078822
YY1AP1,0.08338614450471613
DAP3,0.19195028500398548
GON4L,0.020222920683166935
SYT11,0.23922836062183933
RIT1,0.02955471379675465
KHDC4,0.051383136022890415
ARHGEF2,0.23232697024423993
SSR2,0.031879710128902214
UBQLN4,0.11142948242562824
LAMTOR2,0.40733036837516307
LMNA,0.9413548618207604
SEMA4A,0.5796718164431841
SLC25A44,0.12020035178374999
PMF1,0.010459219072054887
SMG5,0.08719284117634432
CCT3,0.019841012513038048
C1orf61,0.04244899212597784
MEF2D,0.6003910505201623
NAXE,0.025846295399205525
GPATCH4,0.016721271371018382
ISG20L2,0.007991771199532312
RRNAD1,0.12138063524237189
HDGF,0.023450427068046894
PRCC,0.25311265594570936
SH2D2A,0.182689208128262
ARHGEF11,0.25748845090385136
ETV3,0.01484969432782162
FCRL5,0.02158215722430063
FCRL3,0.04937917445624519
FCRL2,0.00851869754364573
FCRL1,0.05756517089130377
MNDA,0.04611346464453114
PYHIN1,0.01296303406169518
IFI16,0.3115089976944775
FCRL6,0.03842446168720109
CFAP45,0.03987253512216391
TAGLN2,0.18925368376609203
IGSF8,0.046243330577721634
DCAF8,0.0287046520191764
PEX19,0.08463492846218419
COPA,0.23129910772078965
NCSTN,0.025210852206487836
SLAMF6,0.12006952137216254
CD84,0.2296084557537131
SLAMF1,0.05765679810049944
CD48,0.4032190245646911
SLAMF7,0.10583718835963749
LY9,0.1213950792676153
CD244,0.12800264569242495
F11R,0.009909063379173593
TSTD1,0.14969025084714666
USF1,0.03341355672116428
ARHGAP30,0.04490091775198318
PFDN2,0.07682121166454908
NIT1,0.09300298250234801
DEDD,0.1395106520192461
UFC1,0.1236737984203296
USP21,0.06759110196216163
PPOX,0.04516997685069425
B4GALT3,0.08212372088009214
NDUFS2,0.06720956311711962
FCER1G,0.36498319244012356
SDHC,0.04281772041936381
FCGR2A,0.20584117276098468
HSPA6,0.13383092276172623
FCGR3A,0.131432245290446
ATF6,0.14213862597528892
SH2D1B,0.042741138846030674
UHMK1,0.08586879159783004
UAP1,0.4891097886202515
HSD17B7,0.1736681643452709
MGST3,0.1034662334015678
ALDH9A1,0.05145847075349225
TMCO1,0.02890302253712231
UCK2,0.06640012518325428
POGK,0.03202205376369588
TADA1,0.029441625103569943
POU2F1,0.11813862317916939
CD247,1.2527919609560896
AL359962.2,0.14026530092297168
CREG1,0.20200895800547364
RCSD1,0.13880029183951081
MPC2,0.0120397708111655
DCAF6,0.06259060679707376
TIPRL,0.24094634372363993
SFT2D2,0.04305237305593235
ATP1B1,0.02024449807214406
NME7,0.09728550996275354
BLZF1,0.06555014059967683
SLC19A2,0.0561190343755836
C1orf112,0.00045685396703407533
SELL,0.02303338196474742
SCYL3,0.046631217220162086
KIFAP3,0.026940177532186537
GORAB,0.13063577872184431
BX284613.2,0.23269477559047758
PRRC2C,0.04315115667886259
VAMP4,0.011087544639037984
DNM3,0.09267046586179883
SUCO,0.09044040053830503
AL645568.1,0.08647280089466418
PRDX6,0.017203484205910575
KLHL20,0.2971603819530643
GAS5,0.030981789168013453
ZBTB37,0.011186063753907202
RC3H1,0.007837049788740048
RABGAP1L,0.1399423891765933
Z99127.4,0.012788630226497923
CACYBP,0.13914124641977313
KIAA0040,0.10751302520355009
COP1,0.18353243012602508
AL591043.2,0.03338460132062803
RALGPS2,0.03535154518431279
FAM20B,0.1072009879912519
TOR3A,0.006219132128288761
ABL2,0.12617665527646021
SOAT1,0.7745579737878869
TOR1AIP2,0.20059495428721702
TOR1AIP1,0.03186746298923293
CEP350,0.004680568070272765
QSOX1,0.08007308332822516
ACBD6,0.1722104977994183
XPR1,0.5116484879120252
STX6,0.1219721524419038
MR1,0.07371870930475148
IER5,0.11325979651553955
GLUL,0.7054081535412512
NPL,0.01743359891214325
DHX9,0.25149957626787794
SMG7,0.06852861478519562
NCF2,0.2119913569324749
ARPC5,0.0028589281554862946
RGL1,0.04463023419666881
TSEN15,0.013227765560561492
C1orf21,0.25546935524367714
EDEM3,0.01082893554022379
NIBAN1,0.01271841455219182
RNF2,0.09895351475195956
TRMT1L,0.12475800312550998
SWT1,0.018201775882932918
IVNS1ABP,0.5040887369775968
TPR,0.023137483008448704
ODR4,0.006405028812049558
PLA2G4A,0.03577105746701443
ERVMER61-1,0.09789058082722356
RGS18,0.04117915892892951
AL390957.1,0.21952337315738024
RGS1,0.09998665027697018
RGS2,0.05312519949971333
UCHL5,0.030350930285384582
RO60,0.0006597609691853918
CDC73,0.0574484472410983
AL136456.1,0.35059109877997663
ZBTB41,0.0076977341915941055
DENND1B,0.06198647435274491
NEK7,0.09249738602639793
PTPRC,1.7790127629708663
AL157402.2,0.04224744046614387
MIR181A1HG,0.6665133368596076
LINC00862,0.124488366731656
ZNF281,0.09273184404852002
DDX59,0.050970276324135366
CAMSAP2,0.0431126169950621
KIF21B,0.10991610798349963
AC096677.1,0.02108707544627417
NAV1,0.030366775109711
IPO9,0.13803294790101384
TIMM17A,0.07907979205705902
RNPEP,0.46367643478596776
ARL8A,0.20380915560730478
PTPN7,0.07409373666293673
LGR6,0.0908025760246599
PPP1R12B,0.10954913713363236
KDM5B,0.14673721122800862
RABIF,0.043398054892984955
KLHL12,0.016658564393499338
ADIPOR1,0.07325451352074992
CYB5R1,0.1957494243130284
TMEM183A,0.0025014869306784135
LINC01136,0.002950546933241992
BTG2,0.031240823801672032
ATP2B4,0.14744161870895559
LAX1,0.06670590825570015
SNRPE,0.004106329638159924
AL606489.1,0.027747224596402945
PPP1R15B,0.06784420275483737
PIK3C2B,0.10727644427507585
MDM4,0.5881702879689666
RBBP5,0.022342190327693124
DSTYK,0.1281630293238599
NUAK2,0.15665407765800166
ELK4,0.11279881086519201
NUCKS1,0.43822992299409064
RAB29,0.07250970849762604
SLC41A1,0.3039374849099343
AC119673.2,0.00859436883820232
SRGAP2,0.025728384103528186
IKBKE,0.19016542383930535
RASSF5,0.011373795857140765
EIF2D,0.008154934689414785
MAPKAPK2,0.12403331639632624
FCMR,0.00682202857171088
PFKFB2,0.011445512122489095
YOD1,0.0969297162264967
CD55,0.8730121618635063
CR2,0.006059663350371464
CR1,0.14220139968712725
CD46,0.38742598736483774
MIR29B2CHG,0.07937049456287375
TRAF3IP3,0.12667960329289815
UTP25,0.0934910296138456
HHAT,0.28496428996234474
RCOR3,0.2445917670251916
TRAF5,0.2533011211261173
LPGAT1,0.037808297412541984
INTS7,0.12634975964296383
PPP2R5A,0.02291206161519397
AL360091.3,0.053704460145400326
PACC1,0.11409214648211102
NENF,0.1218156225364014
ATF3,0.3085779390941384
FAM71A,0.15907976165810017
NSL1,0.006106832308734498
TATDN3,0.23514575394134424
FLVCR1,0.0951720570266526
ANGEL2,0.04425100696237717
RPS6KC1,5.124259700701715e-05
SMYD2,0.04074325334684072
GPATCH2,0.1935369009983777
RRP15,0.030883463898931863
LYPLAL1,0.16253867440617636
EPRS,0.011011860496286446
IARS2,0.1417562147479849
RAB3GAP2,0.2002908238598442
DUSP10,0.23903382511718566
MIA3,0.002553775431494303
AIDA,0.019989386620570662
BROX,0.05035401479226636
DISP1,0.01046428128065142
SUSD4,0.22266259360218074
CAPN2,0.017535979793275522
TP53BP2,0.028048717738245525
FBXO28,0.13781811056944165
DEGS1,0.040951650936982824
NVL,0.060563941634276884
CNIH4,0.008982739714212614
WDR26,0.1714943910623639
CNIH3,0.09739416460358771
LBR,0.017888141261337063
SRP9,0.08164058262543991
AL591895.1,0.06860539127562384
TMEM63A,0.04971285733960801
SDE2,0.12800328717600146
AL512343.2,0.05592230460525071
H3F3A,0.18027511264402882
ACBD3,0.15345396705105574
PARP1,0.0246320884386847
ITPKB,0.10567426519404899
ITPKB-AS1,0.1513252692761339
COQ8A,0.08133371765488528
ZNF678,0.0057172183670046875
SNAP47,0.09849369782490291
ARF1,0.5614318383905283
C1orf35,0.10228313251550208
MRPL55,0.03713996931832876
GUK1,0.056244372546697056
GJC2,0.13956537826122428
IBA57,0.03416520930149862
OBSCN,0.19882574461222752
TRIM11,0.03967449214392669
HIST3H2A,0.16713232549959534
HIST3H2BB,0.056994691156811425
RNF187,0.030875209895262778
RAB4A,0.14025009530541305
CCSAP,0.46445782727195806
NUP133,0.05604025403643422
